time,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,mean,obs
2017_10,122.4,43.05,58.67,76.42,131.37,43.99,78.44,93.10000000000001,99.79,159.4,54.71,54.02,97.58999999999999,88.17,75.65,99.37,79.39,120.68,168.88,54.910000000000004,26.12,109.60000000000001,121.67,77.8,42.58,82.65,47.29,74.77,50.16,54.89,71.81,72.16,92.74,97.93,64.71,69.87,59.35,102.97,96.74000000000001,97.93,73.29,68.10000000000001,61.59,87.96,66.16,53.14,75.64,55.59,142.13,64.92999999999999,103.33,81.68,30.62
2017_11,69.37,57.84,40.12,36.4,23.98,49.45,28.54,20.64,15.290000000000001,75.56,69.4,22.77,103.7,29.26,22.93,51.47,27.900000000000002,50.87,61.98,10.32,29.64,20.29,24.56,24.69,39.540000000000006,28.99,70.13,22.87,35.410000000000004,24.17,60.949999999999996,32.77,36.91,37.05,24.6,37.78,27.25,15.38,23.72,48.7,50.05,31.86,36.14,23.84,67.69999999999999,25.06,25.25,39.32,102.21,60.57,32.89,39.78,27.32
2017_12,11.56,5.05,10.940000000000001,7.890000000000001,9.31,4.49,9.280000000000001,13.32,5.84,10.31,4.9,6.15,6.63,22.669999999999998,5.13,11.61,6.03,8.92,7.680000000000001,3.81,5.69,7.41,8.63,10.28,20.3,7.28,12.209999999999999,6.78,5.05,2.54,9.06,16.32,6.78,7.57,6.8,10.23,5.65,9.92,7.96,16.52,7.180000000000001,14.76,7.47,4.11,4.76,26.03,11.24,10.870000000000001,7.76,5.11,8.290000000000001,9.08,16.770000000000003
2018_1,14.22,33.38,8.68,5.1899999999999995,12.27,11.65,12.15,5.32,10.22,27.96,6.05,17.49,4.41,12.17,9.21,7.67,6.92,12.379999999999999,19.759999999999998,16.32,15.61,26.81,21.48,10.33,6.8100000000000005,14.91,14.780000000000001,5.62,11.68,21.06,23.14,22.959999999999997,10.68,13.879999999999999,7.7299999999999995,14.9,13.99,16.22,4.779999999999999,4.83,3.97,3.08,6.7,3.35,21.06,5.3,12.58,25.11,20.01,11.07,6.86,12.81,8.01
2018_2,21.75,31.32,25.78,33.38,9.81,25.689999999999998,21.61,18.22,67.67999999999999,10.110000000000001,4.33,17.54,41.1,32.230000000000004,52.839999999999996,57.32,11.56,28.73,4.62,21.89,43.51,23.9,26.01,18.49,26.59,24.369999999999997,17.97,2.75,32.59,40.28,4.13,9.38,79.81,24.35,16.06,12.709999999999999,3.93,16.79,23.07,14.809999999999999,13.17,19.07,30.4,19.54,30.919999999999998,16.27,56.68,31.450000000000003,32.44,36.97,3.45,25.3,26.970000000000002
2018_3,55.85,34.96,141.16,73.81,68.06,82.39,109.45,45.03,80.0,39.39,53.239999999999995,61.690000000000005,37.33,70.77,66.72,100.52,70.42,45.72,65.42999999999999,55.35,47.25,57.84,60.43,86.84,93.55,63.79,52.26,68.24,84.06,71.63,46.23,82.67999999999999,57.940000000000005,53.17,128.98,74.26,68.78,93.87,113.78999999999999,109.0,58.16,71.51,84.49,33.11,72.14999999999999,55.68,62.02,92.46000000000001,117.85,89.21,68.02,72.09,70.32000000000001
2018_4,70.07,108.41,84.81,131.19,176.21,130.16,88.0,153.96,89.48,81.38,70.29,122.8,110.85,56.85,77.36999999999999,75.5,93.46000000000001,67.33,113.53,89.16,176.15,72.42,144.06,109.12,109.21000000000001,140.93,69.41,70.81,100.11,119.14,61.2,188.41,67.28,163.23,113.63000000000001,59.209999999999994,81.13,168.75,91.92999999999999,148.53,130.88,109.33,66.75,43.85,94.51,96.29,183.99,83.06,62.71,98.78999999999999,90.39,104.04,132.91
2018_5,143.53,43.68,93.46,148.42,88.61,50.62,82.12,55.839999999999996,65.51,109.77,61.39,57.84,116.97,91.88,80.01,108.21,60.6,40.6,94.09,56.55,120.85000000000001,150.53,51.660000000000004,157.59,27.71,188.51,117.06,122.86,86.57,66.17,124.3,82.88000000000001,96.39,145.55,67.6,45.839999999999996,141.97,208.39,151.57999999999998,74.18,90.24,103.27,99.24,96.76,49.46,60.1,57.440000000000005,65.19000000000001,70.96,175.4,117.79,95.37,186.57
2018_6,149.7,236.35,198.60999999999999,88.35,96.72999999999999,245.07999999999998,74.74,84.39,212.59,131.96,192.92000000000002,92.62,82.22,71.81,40.57,165.01,247.66,164.47,12.68,123.91,39.25,53.61,119.2,183.20000000000002,98.9,207.15,124.62,62.25,188.32999999999998,34.57,95.46,274.62,45.2,303.39,76.56,73.77,190.26,153.73,192.99,151.5,134.78,123.10000000000001,101.74,20.61,182.7,93.85,275.92,60.22,104.58,186.21,49.36,131.63,91.42999999999999
2018_7,342.02,191.03,291.14,356.71,273.54,222.91,247.26,169.46,301.4,330.57,403.42,477.21,273.25,299.79,318.25,151.01,482.84,269.71999999999997,360.71,161.44,248.54999999999998,499.99,293.23,447.96,229.9,264.18,270.21999999999997,206.74,324.85,117.06,365.29,751.98,520.5600000000001,364.9,353.45,159.47,207.77,171.01,384.95,287.33,276.65000000000003,270.28,276.4,264.92,273.85,202.67,294.51,475.27,331.25,195.3,386.68,306.7,209.63
2018_8,62.55,275.1,199.05,66.29,251.39,254.06,81.36,147.79,101.97999999999999,170.88,45.26,467.49,134.16,84.67999999999999,259.22,148.99,78.26,119.53999999999999,320.24,285.0,223.82,461.45,122.29,195.97,242.31,238.87,138.38,94.88,211.32999999999998,172.69,83.89,348.32,122.9,98.78,153.29,438.44,190.54,572.03,118.28,282.46999999999997,148.15,212.01000000000002,61.85,184.26,198.95000000000002,188.35,211.71,369.65999999999997,133.09,164.62,380.53000000000003,202.3,322.11
2018_9,88.47999999999999,199.12,172.62,126.03999999999999,293.49,114.67,273.41999999999996,306.99,139.29000000000002,137.38,118.94999999999999,211.04,262.74,160.16,164.94,94.46000000000001,162.79,211.54000000000002,322.21,267.25,171.51,158.86,95.3,112.42999999999999,184.35,113.1,186.08,201.51999999999998,208.6,85.69,111.9,307.34,147.31,210.10999999999999,225.35999999999999,280.96,120.11,206.09,325.19,207.10999999999999,219.79,146.06,177.32,376.73,48.85,384.09,164.88,141.21,124.11,166.88,121.67,187.43,176.6
2018_10,114.61,32.37,73.28,40.99,38.53,48.27,126.68,131.73,100.82000000000001,51.67,122.46,60.57,113.48,100.56,86.15,141.8,42.85,20.19,108.41,73.78,157.22,63.589999999999996,114.74,142.82,148.98,72.8,95.76,20.8,94.36,48.46,16.1,135.34,21.58,81.67,108.0,101.07000000000001,40.0,111.86,47.72,56.15,78.24,76.84,241.56,139.69,68.84,98.22999999999999,50.410000000000004,110.37,61.199999999999996,152.39,90.3,87.77,118.46000000000001
2018_11,15.3,22.639999999999997,34.589999999999996,22.419999999999998,30.22,6.0,41.69,60.91,46.28,17.98,69.9,48.870000000000005,27.23,21.07,42.39,48.800000000000004,41.800000000000004,17.82,48.72,14.86,24.779999999999998,50.07,34.3,57.4,25.529999999999998,49.3,35.550000000000004,29.060000000000002,55.03,53.08,49.15,42.34,25.79,29.03,46.52,34.08,21.09,31.84,57.52,36.27,36.98,16.55,49.54,24.419999999999998,38.56,27.22,18.78,11.85,36.38,44.78,23.84,35.2,56.379999999999995
2018_12,8.37,9.9,10.28,21.41,19.32,7.92,9.370000000000001,7.69,15.5,19.77,5.63,29.939999999999998,14.51,10.209999999999999,13.98,17.45,9.98,13.66,11.12,13.55,13.0,10.57,5.64,16.34,9.78,10.26,33.92,24.830000000000002,9.97,7.52,13.42,8.620000000000001,13.450000000000001,13.43,8.19,11.03,22.51,13.16,25.21,20.2,10.23,13.68,15.51,11.959999999999999,19.15,30.86,15.58,20.71,27.060000000000002,14.78,20.779999999999998,14.92,31.8
2019_1,11.81,24.1,21.99,8.13,6.64,6.88,20.95,16.150000000000002,17.95,33.52,23.91,8.290000000000001,11.39,14.04,12.28,27.35,30.6,10.23,13.31,40.61,22.3,19.01,18.73,43.760000000000005,14.100000000000001,13.22,28.009999999999998,10.69,7.680000000000001,34.4,29.41,6.05,6.72,9.8,19.66,12.760000000000002,6.42,44.04,13.709999999999999,19.04,11.74,11.67,10.67,20.259999999999998,14.059999999999999,4.07,13.87,14.15,30.599999999999998,36.36,23.02,18.26,0.57
2019_2,33.94,28.09,43.91,24.54,33.65,48.47,63.56,45.44,35.88,28.970000000000002,40.24,71.28,45.44,16.619999999999997,67.7,59.76,46.24,69.75,64.59,63.89,65.91,32.449999999999996,82.6,64.08,63.589999999999996,23.45,45.31,55.28,58.69,25.81,23.04,60.910000000000004,75.61,27.96,42.019999999999996,22.0,13.33,41.16,28.310000000000002,37.05,77.91999999999999,22.66,34.17,39.699999999999996,61.580000000000005,42.06,95.71,49.54,14.7,32.46,81.8,46.53,30.15
2019_3,57.28,109.44,69.47,61.800000000000004,34.47,44.36,44.25,52.32,75.55,27.759999999999998,24.89,27.330000000000002,36.730000000000004,52.18,94.08,40.22,45.4,87.69,41.12,27.67,27.41,62.25,80.55,28.259999999999998,55.49,110.05,48.879999999999995,40.96,53.169999999999995,53.3,23.66,67.55,18.62,45.72,42.5,29.74,30.11,30.840000000000003,22.54,52.2,25.32,38.839999999999996,50.46,60.57,40.73,26.99,15.299999999999999,15.639999999999999,25.259999999999998,67.42,43.32,46.82,46.96
2019_4,98.85000000000001,78.77,33.400000000000006,36.22,114.87,53.97,59.08,28.15,52.989999999999995,7.859999999999999,86.64,56.52,56.0,75.97,35.11,17.419999999999998,52.61,60.18,38.75,29.939999999999998,22.81,62.77,106.19999999999999,52.93,71.31,38.06,82.6,47.0,45.53,96.95,66.21,53.73,39.49,106.9,42.15,109.69,95.8,24.96,79.02,52.16,85.1,99.68,36.14,73.38,14.629999999999999,48.3,104.39,59.77,34.54,76.23,50.83,59.86,60.269999999999996
2019_5,109.23,60.04,71.16,92.42999999999999,57.6,48.89,38.84,100.38999999999999,43.8,76.5,66.22,50.27,67.03999999999999,42.01,39.33,91.94,24.7,70.26,34.23,25.23,24.75,60.42999999999999,23.21,40.02,97.22,33.65,60.269999999999996,79.08,101.14,92.99000000000001,72.75,25.810000000000002,109.53999999999999,100.58999999999999,42.69,71.38000000000001,59.32,179.99,30.12,61.7,37.94,66.28,33.6,15.719999999999999,65.54,54.77,17.63,79.46,55.88,52.32,23.27,60.370000000000005,21.47
2019_6,82.69,170.51,214.08999999999997,136.88,219.52,110.23,98.92999999999999,103.2,94.13,184.85,155.0,191.45999999999998,153.34,89.6,72.7,119.08,171.43,145.97,89.02,163.95000000000002,122.92,204.84,185.59,129.96,239.63,83.14999999999999,290.97,129.55,104.77,64.22,79.47,123.91,164.38,255.24,154.79,140.85999999999999,117.61,136.64,32.63,14.790000000000001,167.86,93.59,28.92,64.77,167.35,94.16,45.230000000000004,227.98,91.97,265.02,131.28,135.7,87.98
2019_7,290.43,421.77,144.67,279.83,271.99,210.41,288.14,312.71,232.66,125.27,447.34000000000003,80.95,90.09,347.90999999999997,177.64,71.27000000000001,178.69,115.74,276.58,114.13,363.53,633.22,367.7,82.18,166.26000000000002,222.39,147.97,150.21,372.34999999999997,439.1,221.65,132.91,336.64,141.10999999999999,139.76,144.37,424.97,183.64000000000001,143.04,243.17,457.75,133.12,296.29,170.18,193.19,307.72,348.76,155.22,306.56,133.24,172.8,239.39000000000001,169.83
2019_8,107.71,119.67,161.7,121.02,321.84,56.19,80.81,172.38,341.59,256.77,167.92999999999998,436.59000000000003,121.89,276.87,493.65,159.46,406.1,207.97,161.33,134.17,211.06,199.41,112.26,214.62,159.26999999999998,336.54,288.32,350.45,111.5,150.49,179.39,112.18,91.84,249.57999999999998,362.83,88.92,224.06,262.0,447.53999999999996,202.17,301.02,448.98,133.52,249.28,172.83,258.90999999999997,291.42,125.79,254.49,163.65,216.35,221.12,122.83
2019_9,278.17,258.13,189.66,284.01,440.68,380.15,290.28,147.25,245.35999999999999,214.14,170.98,187.52,311.95,382.28000000000003,216.9,140.06,377.6,339.29,288.6,379.22,311.19,209.75,130.08,174.36,149.28,317.63,163.89,313.62,265.06,274.25,212.82,134.65,186.92,172.73,242.16,139.94,313.04,205.51,215.55,163.39000000000001,308.74,209.09,161.76,227.98,254.82,290.79,383.18,183.73999999999998,186.72,172.04,204.6,243.17000000000002,178.06
2019_10,129.78,195.48999999999998,100.89,206.94,125.74,210.53,129.07,130.61,169.23000000000002,155.6,183.38,156.1,129.41,166.64999999999998,139.43,141.0,172.64,275.15,150.49,201.82,179.92000000000002,183.56,104.51,138.13000000000002,181.57,106.45,126.52,187.73000000000002,131.26,191.06,131.01,172.57,128.96,210.53,158.95,106.91,214.76000000000002,216.13,168.25,139.92000000000002,245.04,133.41,172.06,112.59,159.82,108.16,205.57,153.95,152.87,174.77,203.29999999999998,162.14,84.75999999999999
2019_11,47.71,17.41,25.49,17.419999999999998,24.369999999999997,56.78,17.27,17.830000000000002,26.900000000000002,21.17,13.65,28.14,24.470000000000002,16.56,21.06,38.87,37.36,40.73,30.14,25.99,20.34,34.45,22.790000000000003,37.410000000000004,25.28,32.25,66.51,29.39,12.93,39.93,14.9,37.47,60.9,17.23,36.4,42.07,54.19,52.48,68.92,34.44,38.08,25.040000000000003,23.869999999999997,11.53,29.34,33.15,52.8,34.72,29.97,47.13,30.23,32.25,67.89
2019_12,7.27,8.77,7.1,14.02,8.39,16.26,13.55,7.42,34.62,5.31,12.83,9.38,15.04,6.9,11.99,3.13,12.18,17.18,7.0,15.39,10.37,10.19,7.06,21.22,15.83,13.64,26.54,22.029999999999998,26.34,14.45,4.43,6.5600000000000005,12.99,6.640000000000001,13.8,8.99,14.690000000000001,15.63,6.8100000000000005,5.640000000000001,31.319999999999997,8.71,9.29,10.149999999999999,14.07,24.490000000000002,34.34,14.41,11.78,14.93,18.63,13.52,13.8
2020_1,52.06,54.489999999999995,46.06,72.74,41.18,31.8,56.17,48.68,36.87,66.43,25.18,60.74,52.47,48.04,56.81,31.15,15.299999999999999,63.730000000000004,48.5,35.76,31.369999999999997,29.69,67.32,88.95,41.699999999999996,66.57,26.33,36.68,53.37,57.41,49.85,57.42,22.5,38.77,27.44,44.34,23.22,27.61,43.47,63.56,34.53,53.559999999999995,86.47,25.619999999999997,76.42,85.83,41.06,35.92,43.37,47.97,43.11,47.370000000000005,71.41
2020_2,10.7,52.01,52.53,11.46,39.59,20.16,33.15,73.11999999999999,25.45,50.28,17.35,29.74,24.43,26.419999999999998,41.65,25.759999999999998,15.01,35.85,23.75,44.53,44.44,29.73,63.49,44.56,31.4,56.010000000000005,29.54,33.56,18.35,32.78,37.15,10.690000000000001,43.08,70.76,20.49,29.62,25.85,31.86,12.629999999999999,30.27,64.58,20.75,25.2,101.58000000000001,27.83,7.33,24.79,27.6,73.34,29.43,11.29,34.56,57.49
2020_3,58.31,77.1,48.66,53.019999999999996,105.55,48.53,25.29,62.93,94.47,33.83,87.82000000000001,42.99,80.42,47.69,62.35,30.87,65.95,76.74,79.05,71.13,20.46,77.8,44.55,73.99,36.660000000000004,51.55,64.47,80.01,92.08,44.82,116.6,55.93,87.39,99.22,35.82,17.95,80.53,64.58,11.14,31.509999999999998,58.71,67.99,35.48,38.669999999999995,53.29,93.73,43.93,53.330000000000005,20.91,87.50999999999999,84.46000000000001,60.37,23.81
2020_4,29.1,17.92,53.22,32.3,72.84,69.8,20.29,72.24000000000001,73.01,57.64,59.54,80.44,18.89,4.58,38.1,43.6,78.08,50.83,70.67999999999999,37.73,61.7,120.05,25.06,64.21,74.50999999999999,26.689999999999998,122.84,59.870000000000005,66.31,54.87,37.11,85.23,71.37,22.72,30.38,38.59,98.47000000000001,24.67,62.19,113.10000000000001,29.18,22.51,38.33,78.99,53.16,65.35,64.08,51.89,55.59,85.05,71.1,56.01,28.089999999999996
2020_5,48.269999999999996,74.94,52.97,100.88,78.31,17.509999999999998,44.01,55.37,47.49,104.64999999999999,101.56,111.02,38.739999999999995,49.69,91.39,57.9,43.05,129.88,50.6,26.970000000000002,66.45,61.11,81.62,131.99,67.74,70.45,82.72,65.17,58.29,76.53,74.42,96.95,28.08,62.61,52.39,108.0,82.61,136.59,120.51,59.63,107.69,119.43,94.53999999999999,83.18,44.46,66.15,32.95,60.88,64.97,116.25,95.4,74.41,111.92
2020_6,152.0,96.69,167.07,143.36,95.86,269.04,53.46,95.67,218.09,117.21000000000001,161.01000000000002,173.83,78.39,82.47,77.31,21.73,54.2,192.85,91.8,32.480000000000004,82.9,105.44,168.54,251.13,70.03,170.52,130.86,49.27,124.94,80.59,186.37,128.82,61.650000000000006,136.26,255.53,159.35,226.61,54.6,226.7,152.66,68.58,58.06,176.73000000000002,188.88,154.24,88.26,97.76,102.39999999999999,179.48,158.7,287.95,132.51,88.75999999999999
2020_7,400.27,338.19,353.83,225.79999999999998,235.25,335.7,249.81,479.66,360.9,212.06,264.91999999999996,187.15,777.13,214.15,464.96000000000004,215.64,133.92,240.62,214.42999999999998,296.3,437.92,352.25,392.58,365.43,351.78,393.23,260.45,285.99,189.53,344.84,234.05,189.26,395.52,525.56,260.57,225.35000000000002,351.61,374.0,247.38,70.0,353.41,222.83,383.18,470.54,365.79999999999995,505.81,337.3,393.86,419.40000000000003,243.75,196.48000000000002,320.40999999999997,278.15
2020_8,412.17,504.62,337.67,481.56,339.32,554.27,312.44,478.29,659.92,495.29,495.3,318.78000000000003,606.59,664.7,398.9,486.26,285.96999999999997,500.96999999999997,303.18,722.85,275.57,407.63,326.95,576.39,425.11,334.21,432.49,467.07,450.69,375.48,526.61,371.39,384.92,661.46,444.05,324.8,513.41,289.85,426.79,391.0,501.46999999999997,231.17,427.76,227.89999999999998,541.63,351.61,268.21,634.16,636.55,472.14,340.78999999999996,439.2,514.35
2020_9,232.35,504.49,276.89,273.62,161.18,256.84000000000003,267.95,231.91,301.15999999999997,359.28000000000003,226.42000000000002,387.8,219.48,240.47,281.27,240.34,231.15000000000003,363.34,249.04,169.47,172.23,256.56,239.24,276.87,287.06,217.13,447.21000000000004,222.14,213.88,388.66,181.23,212.29999999999998,264.2,287.65999999999997,218.77,338.19,294.86,297.23,332.77,335.92,294.81,416.99,446.66999999999996,240.98,355.01,357.18,467.97,427.55,221.18,338.82,353.62,291.78000000000003,210.91
2020_10,44.1,19.419999999999998,7.87,17.18,22.98,58.9,33.95,64.67,57.95,17.63,28.759999999999998,72.34,69.47,15.82,48.92,16.09,23.66,57.78,35.99,21.12,65.7,26.87,20.02,35.61,19.46,27.779999999999998,20.5,43.48,19.099999999999998,27.8,19.69,62.17,96.17,40.410000000000004,38.45,47.54,14.36,34.76,32.59,15.92,16.4,34.71,34.059999999999995,14.55,22.55,92.38,35.46,34.96,57.6,122.04,55.21,38.48,7.18
2020_11,61.75,42.419999999999995,74.03,45.540000000000006,13.8,37.08,74.47999999999999,32.67,18.22,49.120000000000005,23.189999999999998,45.53,19.689999999999998,48.199999999999996,17.779999999999998,37.62,24.560000000000002,42.22,13.51,56.82000000000001,19.0,73.69,5.38,11.29,49.61,47.89,14.25,25.51,18.14,20.3,28.86,76.67,6.27,20.79,56.53,43.99,34.83,20.05,21.64,57.489999999999995,23.94,22.68,58.93,10.979999999999999,25.56,11.42,34.74,21.529999999999998,51.67,11.43,14.07,33.67,35.760000000000005
2020_12,11.799999999999999,7.49,3.5,8.32,3.58,5.34,5.3500000000000005,1.8399999999999999,11.77,1.23,5.75,7.89,6.59,8.35,3.0,3.76,5.529999999999999,8.75,6.83,15.74,3.57,12.89,10.86,10.47,5.91,6.29,14.239999999999998,8.969999999999999,5.130000000000001,7.93,7.38,5.83,17.2,10.09,5.25,9.57,9.2,5.02,13.860000000000001,10.63,6.29,17.11,8.59,3.15,13.98,1.65,4.17,28.9,3.8,9.19,8.98,8.19,7.09
