time,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,mean,obs
2011_11,106.42000000000002,143.48000000000002,96.53999999999999,138.0,178.88,106.85000000000001,148.1,206.62,217.3,207.74,177.18,177.87,138.85,115.41999999999999,184.24,152.8,114.34,135.45,138.44,141.63,196.33,68.52,87.67999999999999,192.01,165.99,,,,,,,,,,,,,,,,,,,,,,,,,,,149.45000000000002,87.46999999999998
2011_12,52.989999999999995,109.43,163.12,115.72999999999999,85.69,193.54000000000002,90.19,113.5,138.29,157.65,84.86,89.39000000000001,110.94,135.91,168.43,105.05,146.29,121.37,117.95999999999998,152.05,116.71000000000001,112.69,162.84,131.32,135.70999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,124.47,96.84
2012_1,158.3,163.21,158.20999999999998,177.24,239.51000000000002,176.31,160.17000000000002,159.63,129.7,207.76999999999998,238.76,150.07,215.95000000000002,299.71000000000004,183.49,158.73000000000002,204.62,225.09999999999997,128.83,170.68,165.08,165.89000000000001,266.04,146.94,279.21000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,189.22,191.94
2012_2,246.68,267.3,269.26000000000005,235.96000000000004,155.85,162.43,242.35000000000002,284.38,199.51,177.85,311.07,121.99,231.18,248.25,253.62,200.74,252.94,188.2,206.79999999999998,198.31,135.26,227.58999999999997,214.07,163.04000000000002,277.92999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,218.94,232.22
2012_3,327.11,312.72,400.5,210.54000000000002,288.78999999999996,433.09000000000003,679.6500000000001,459.43,312.62,318.87,353.68,344.29,290.62,326.33,325.59000000000003,436.9,350.53,334.75,398.97,433.65,297.0,178.31,249.91,563.86,240.18,,,,,,,,,,,,,,,,,,,,,,,,,,,354.76,310.03000000000003
2012_4,423.98,464.72,442.44000000000005,848.55,600.0,724.8,771.9300000000001,736.0,566.62,504.77,720.99,196.36,702.97,277.63,664.3999999999999,573.12,449.01,845.12,593.73,653.58,331.62,428.21,456.19,758.44,444.48999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,567.18,569.87
2012_5,856.05,461.18000000000006,424.66,489.09,572.62,749.17,758.51,1104.96,486.6,705.9200000000001,402.65,917.8899999999999,339.68,456.31000000000006,595.26,578.63,622.15,754.74,638.78,502.73,645.0,917.22,493.14,260.6,726.13,,,,,,,,,,,,,,,,,,,,,,,,,,,618.4499999999999,781.64
2012_6,399.03,528.1700000000001,801.4200000000001,812.13,775.6800000000001,846.7,628.0,981.57,944.4200000000001,1028.93,960.29,704.5999999999999,797.99,707.07,1165.93,988.0799999999999,779.03,672.72,694.19,643.69,1063.78,619.49,517.85,751.57,821.6899999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,785.32,894.1199999999999
2012_7,976.6199999999999,595.2500000000001,782.83,942.35,950.9800000000001,824.1299999999999,792.31,568.26,971.0200000000001,931.39,495.28999999999996,302.04,1356.6899999999998,478.89,814.73,450.2,546.26,624.71,714.2499999999999,1051.26,639.68,911.8000000000001,844.3399999999999,672.8800000000001,1042.47,,,,,,,,,,,,,,,,,,,,,,,,,,,771.26,865.38
2012_8,581.1,474.39,980.56,793.7399999999999,583.73,584.4000000000001,663.78,575.08,295.12,389.07,606.28,704.6099999999999,553.26,566.0300000000001,373.29999999999995,478.03999999999996,530.5,615.52,275.66,709.8900000000001,405.79,609.0999999999999,885.23,563.3700000000001,744.2500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,581.6999999999999,587.93
2012_9,168.35999999999999,358.83000000000004,89.67999999999999,140.57999999999998,172.78,359.47,258.54,238.32999999999998,192.17,168.41,370.40000000000003,376.15,208.05999999999997,334.2,236.13,184.0,158.35,309.45,397.67,231.98,188.19,241.34,440.77000000000004,187.8,257.93,,,,,,,,,,,,,,,,,,,,,,,,,,,250.77,312.03999999999996
2012_10,93.52000000000001,51.230000000000004,116.75,93.18,111.57,129.22,121.58999999999999,94.58,118.97,163.0,153.20999999999998,78.78999999999999,52.87,186.67000000000002,198.85,108.63,129.60000000000002,123.58,98.28,85.33,61.82,97.91000000000001,130.27,117.82999999999998,153.61,,,,,,,,,,,,,,,,,,,,,,,,,,,114.79,177.38000000000002
2012_11,112.39999999999999,102.91,112.53999999999999,112.81,88.61,93.60000000000001,171.07999999999998,140.91,121.82999999999998,100.22999999999999,137.98999999999998,119.53,140.63,106.27000000000001,110.89,110.98000000000002,203.15999999999997,78.94,73.00999999999999,124.75000000000001,58.61,142.32,155.48000000000002,123.3,124.17000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,118.65,169.4
2012_12,237.95000000000002,177.89,172.25,58.75,162.63,141.02,139.70999999999998,130.39,201.24,79.03,70.72,89.77000000000001,147.62,125.09,148.86,72.13,126.49000000000001,123.80000000000001,58.8,90.82000000000001,98.47,101.13,124.97999999999999,137.72,76.23,,,,,,,,,,,,,,,,,,,,,,,,,,,123.72999999999999,168.70999999999998
2013_1,157.42,167.09,179.06,155.01,174.06,179.64999999999998,139.06,249.64,223.14,204.85,236.94,130.62,203.56,186.47,161.89,218.91,189.82,246.04999999999998,279.75,127.44999999999999,189.06,191.76,212.27,172.07,159.91,,,,,,,,,,,,,,,,,,,,,,,,,,,189.39000000000001,191.32999999999998
2013_2,229.43,263.90000000000003,362.03,255.38,171.19000000000003,247.82999999999998,365.53,250.29999999999995,338.86,223.18,234.1,211.86,260.92,280.03,298.76,325.06,240.96999999999997,279.01,315.1,227.32000000000002,218.04000000000002,356.33000000000004,330.47,230.92,325.88,,,,,,,,,,,,,,,,,,,,,,,,,,,273.66999999999996,257.98
2013_3,351.08,418.98,433.32,242.42,420.45,159.32,384.58000000000004,332.08000000000004,415.74,405.0,291.48,438.20000000000005,345.04,288.13,244.61,334.49,242.15000000000003,228.98000000000002,214.71,402.26,404.87,465.83,299.77,252.32,305.59000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,332.86,334.42
2013_4,445.78,509.92999999999995,575.86,368.57,662.8,546.1100000000001,491.06999999999994,518.3,589.14,741.58,380.11,705.97,448.19,1076.53,438.19000000000005,444.06,498.31,666.52,536.6600000000001,1002.44,760.5,399.38,732.1,491.24,445.35,,,,,,,,,,,,,,,,,,,,,,,,,,,579.01,733.5899999999999
2013_5,635.51,998.4,513.4399999999999,1041.97,823.65,968.9100000000001,1269.6100000000001,733.29,1107.97,1036.82,978.29,905.98,906.86,682.14,814.8700000000001,925.5899999999999,592.75,821.44,622.76,1012.63,869.4999999999999,596.5,738.3,732.51,1167.97,,,,,,,,,,,,,,,,,,,,,,,,,,,859.89,776.58
2013_6,950.56,1012.1300000000001,923.5600000000001,1072.04,723.37,922.52,621.07,538.8199999999999,1129.53,1164.4299999999998,1046.1,855.6300000000001,727.4000000000001,723.11,644.49,767.77,1405.6599999999999,802.7600000000001,695.97,1115.3500000000001,732.33,1006.5899999999999,764.11,634.0,758.45,,,,,,,,,,,,,,,,,,,,,,,,,,,869.5300000000001,818.7900000000001
2013_7,820.69,862.91,1021.0799999999999,957.8000000000001,988.0499999999998,690.5,1036.5300000000002,904.36,662.7199999999999,642.14,1037.27,751.65,903.43,791.12,709.62,561.16,1289.05,707.26,748.3399999999999,658.54,905.22,883.35,1372.6899999999998,479.91999999999996,687.99,,,,,,,,,,,,,,,,,,,,,,,,,,,843.0,722.53
2013_8,490.06,352.20000000000005,538.95,957.77,577.66,443.43,226.79000000000002,564.52,571.43,454.77,622.7800000000001,258.78000000000003,438.47,534.54,404.48,574.09,470.8,661.32,424.91,359.52,477.03000000000003,424.93,307.82,307.65999999999997,469.86999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,476.58000000000004,323.19
2013_9,164.2,178.76999999999998,99.73,212.05,198.17000000000002,336.62,183.96,199.37999999999997,86.5,115.94,262.22999999999996,222.09,149.68,154.66,272.76,180.57000000000002,180.31,273.69,201.01,120.60000000000001,156.72,136.43,239.59,133.33999999999997,255.11999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,188.55,229.51
2013_10,103.30000000000001,192.84000000000003,98.23,164.31,217.08000000000004,142.93,217.16,227.44,175.74,121.44999999999999,178.07999999999998,92.16,122.83000000000001,185.42999999999998,151.82,135.72,274.98999999999995,125.42,340.76,85.46000000000001,152.03000000000003,106.88000000000001,122.7,286.19000000000005,108.01,,,,,,,,,,,,,,,,,,,,,,,,,,,165.19,103.63
2013_11,154.79999999999998,181.97,103.37,70.21,102.34,70.21000000000001,77.52000000000001,73.18,148.20999999999998,82.43,107.84,142.45999999999998,82.73,76.46000000000001,92.44999999999999,68.02,67.7,73.51,107.14,71.14,88.43,128.07,73.55,128.42000000000002,107.69999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,99.17999999999999,103.03999999999999
2013_12,94.58,194.82000000000002,197.61,98.27000000000001,126.24000000000001,142.63,183.26,63.019999999999996,176.54,140.07999999999998,125.37,149.65,76.07,129.14,104.81,95.53,121.25999999999999,94.51,146.12,62.080000000000005,116.43,128.47000000000003,112.38999999999999,134.61,106.98000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,124.83,91.22
2014_1,204.39,296.07,166.19,202.0,195.8,185.94,208.91,100.04,123.13,194.64,176.09,179.21,235.72,179.23000000000002,256.48,194.1,258.57,162.51,277.66,185.01999999999998,171.95,301.9,209.66,172.69,281.99,,,,,,,,,,,,,,,,,,,,,,,,,,,204.82,119.64000000000001
2014_2,222.10000000000002,295.9,259.51,252.47,324.37,293.62,331.72,225.12,289.36,342.86,174.84999999999997,163.87,331.1,227.95,192.45,246.15,186.01,203.46,230.62,233.75,385.08,144.42000000000002,224.05,282.39,212.12,,,,,,,,,,,,,,,,,,,,,,,,,,,251.01,143.76
2014_3,322.78999999999996,383.57000000000005,272.98,343.78,380.81,368.28000000000003,273.28,456.19,241.79,347.67,387.01,246.72000000000003,652.2,224.01999999999998,307.64,301.09000000000003,324.96000000000004,512.8499999999999,512.97,406.5,431.19000000000005,396.31,243.91,273.64,355.74,,,,,,,,,,,,,,,,,,,,,,,,,,,358.71,206.38
2014_4,340.57,353.37,689.11,457.47,631.06,1096.3,353.4,454.88,576.4000000000001,556.97,538.06,706.59,439.21000000000004,593.72,745.46,568.8000000000001,638.86,423.18999999999994,520.41,714.13,938.22,385.59000000000003,409.74,493.93999999999994,712.1400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,573.56,267.99
2014_5,845.2,710.5799999999999,1263.42,679.3399999999999,946.2099999999999,584.53,307.06,884.74,576.46,560.64,633.15,1192.74,671.8000000000001,757.06,804.37,549.32,917.5699999999999,436.63,551.97,673.23,581.97,454.15000000000003,676.8,673.47,934.27,,,,,,,,,,,,,,,,,,,,,,,,,,,714.73,472.61
2014_6,751.98,744.6400000000001,557.59,1169.01,527.12,899.8899999999999,703.0,723.3199999999999,1162.74,449.96000000000004,946.5999999999999,872.6800000000001,1000.3899999999999,1182.2,725.46,1133.45,640.34,529.82,1140.81,1153.53,1132.17,729.44,704.8,952.8,1133.55,,,,,,,,,,,,,,,,,,,,,,,,,,,866.7,558.8000000000001
2014_7,695.8100000000001,528.61,1016.9499999999999,1293.8400000000001,492.74000000000007,484.43,612.29,778.75,668.03,856.6100000000001,1101.31,359.31,573.5200000000001,477.4,537.05,1046.22,806.6000000000001,774.2,921.42,981.88,693.1700000000001,787.51,837.8400000000001,642.77,786.01,,,,,,,,,,,,,,,,,,,,,,,,,,,750.17,593.27
2014_8,611.5799999999999,772.6800000000001,320.84,458.58,556.7399999999999,649.46,676.62,616.56,596.95,540.4799999999999,480.52,507.49,475.65000000000003,612.7800000000001,729.1,753.98,484.89,619.7400000000001,948.2700000000001,563.18,521.53,634.63,774.4700000000001,692.23,664.2999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,610.52,520.77
2014_9,187.29000000000002,176.96,155.27,198.92,275.38,200.07000000000002,166.69,292.05,100.65,262.90000000000003,247.16999999999996,361.71999999999997,206.29000000000002,160.07000000000002,179.41,225.79999999999998,221.35,232.83999999999997,253.24,218.97000000000003,210.83,204.76,363.29,255.3,355.15,,,,,,,,,,,,,,,,,,,,,,,,,,,228.48999999999998,279.67
2014_10,114.01000000000002,94.63,83.03,174.57,90.48,112.90999999999998,113.71,131.60999999999999,60.339999999999996,91.87,116.6,72.49000000000001,94.5,187.01,115.73,153.92000000000002,88.51,81.52,112.39,75.42,92.05000000000001,83.25,103.47,101.25,180.32999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,109.11,171.47000000000003
2014_11,117.94,69.98,132.8,133.51,61.239999999999995,61.709999999999994,90.34,75.32,127.21,61.7,155.01999999999998,107.04,167.14999999999998,62.05,92.95,92.8,85.61,84.95,108.47,77.5,135.92000000000002,97.56,102.84,83.38,58.97999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,97.75999999999999,68.78
2014_12,136.57999999999998,72.38,88.86,139.63,99.39000000000001,182.0,101.91,121.22000000000001,161.70999999999998,166.89,99.71,110.63,188.01999999999998,123.85,202.01000000000005,47.85,133.35,132.95999999999998,145.19,79.36,147.3,185.76999999999998,104.75,68.19999999999999,102.35,,,,,,,,,,,,,,,,,,,,,,,,,,,125.65,70.36
2015_1,281.83,223.04,179.1,192.97,259.41,209.19,281.28,110.22999999999999,168.98000000000002,210.57999999999998,161.53,199.07999999999998,176.28,187.62,255.62,104.50999999999999,171.51,313.5,126.64,138.48,113.94999999999999,159.13,191.46999999999997,154.43,179.73000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,189.98,128.54
2015_2,289.39,162.72,277.28,260.25,241.70000000000002,290.44000000000005,217.67000000000002,225.78,152.8,228.2,297.41999999999996,251.01,391.67,203.19,450.74,189.69,258.78,381.57000000000005,319.48,218.25,282.15,260.85,281.57,230.09999999999997,149.72000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,260.51,140.98999999999998
2015_3,169.01,311.36,289.78999999999996,294.58,329.71,440.18,403.03,307.45000000000005,411.27,420.51,237.76,173.64999999999998,391.08000000000004,307.88,365.39,353.4200000000001,397.31,314.81,179.64999999999998,283.98,305.63,381.52,258.71,325.87,205.61,,,,,,,,,,,,,,,,,,,,,,,,,,,314.45,214.32
2015_4,825.85,506.1,655.9200000000001,615.29,496.46,712.09,702.1800000000001,1082.01,653.35,631.96,823.16,593.18,598.46,576.74,517.0,443.01,511.30999999999995,433.81,647.27,938.8599999999999,1010.8,674.29,629.6700000000001,692.78,981.61,,,,,,,,,,,,,,,,,,,,,,,,,,,678.1,350.57
2015_5,1020.6899999999999,661.53,551.2,579.87,771.5,481.9,889.51,840.4100000000001,964.41,712.59,1152.33,807.25,727.75,750.35,1083.8,570.47,786.1299999999999,1041.9099999999999,683.79,672.52,1244.65,811.72,808.34,730.8700000000001,721.73,,,,,,,,,,,,,,,,,,,,,,,,,,,802.69,386.54
2015_6,1083.95,1024.38,998.04,968.28,691.44,554.8000000000001,1082.77,1065.33,1078.99,1089.57,608.54,1157.76,801.36,1130.5,1018.02,776.65,789.13,598.61,1011.88,657.42,1344.75,1077.14,834.8399999999999,894.06,1392.81,,,,,,,,,,,,,,,,,,,,,,,,,,,949.23,390.22
2015_7,703.63,520.4699999999999,763.6199999999999,538.81,468.77,910.4499999999999,617.82,782.2800000000001,1034.26,458.96,359.29999999999995,1271.21,827.85,765.75,419.6,1018.21,720.39,708.2300000000001,904.9200000000001,565.03,708.9200000000001,461.15999999999997,687.61,722.4200000000001,518.6,,,,,,,,,,,,,,,,,,,,,,,,,,,698.3299999999999,356.0
2015_8,669.8499999999999,415.59999999999997,314.96999999999997,361.21999999999997,869.1300000000001,530.97,815.87,703.54,541.57,516.55,430.65999999999997,428.36,299.52,332.37,508.69,639.95,595.89,473.27,260.08,606.43,407.86999999999995,572.56,384.73,430.85999999999996,643.5600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,510.20000000000005,307.77
2015_9,383.03999999999996,375.3,242.71,322.0,355.7,299.75,212.94,251.87,247.99,235.04000000000002,320.33000000000004,283.18,493.03999999999996,209.84000000000003,206.8,299.94,298.06,237.31999999999996,472.29999999999995,207.19,231.61,219.57000000000002,275.01,167.64000000000001,189.28,,,,,,,,,,,,,,,,,,,,,,,,,,,281.53,226.45000000000002
2015_10,138.18,164.83,130.12,111.36,124.04,160.48,170.17,191.62,184.5,139.19,121.77,149.82999999999998,165.97,115.28999999999999,248.67,151.26000000000002,130.02,205.74,257.34,256.15,152.13,146.07,138.31,171.24,127.52000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,162.08,199.24
2015_11,200.61,170.42999999999998,216.74000000000004,217.29000000000002,151.09000000000003,141.83999999999997,212.64999999999998,99.47999999999999,166.16,112.71000000000001,193.77,148.88,169.78,128.81,102.10000000000001,113.41000000000001,214.2,221.17999999999998,201.83000000000004,172.17,136.98,185.12,239.24,242.90000000000003,160.22,,,,,,,,,,,,,,,,,,,,,,,,,,,172.81,191.54000000000002
2015_12,191.57999999999998,73.13000000000001,153.89000000000001,143.49,94.88,163.9,93.16,116.91000000000001,98.03,127.95,155.52,168.2,92.15,164.13,155.98000000000002,208.14000000000001,143.63,167.10000000000002,165.72,164.0,141.04,166.24,103.51,195.82,138.57999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,143.47,104.41
2016_1,214.69,125.14,199.0,220.58999999999997,206.85,227.25,205.43,323.62,255.99,197.51,186.02,288.41,203.06,206.73000000000002,166.96,319.57,187.23000000000002,157.25,286.63,206.32999999999998,145.51,253.68,205.22,143.09,195.54000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,213.13,175.42000000000002
2016_2,159.13,255.20999999999998,217.07,308.96,272.16,244.70999999999998,338.38,248.8,356.28999999999996,265.20000000000005,198.0,208.11,290.88,186.49,272.19,222.14,309.47,200.78,125.72000000000001,353.04999999999995,275.33,252.14,375.59000000000003,229.93,272.21000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,257.5,244.2
2016_3,387.08000000000004,288.44,272.52,363.17,286.63,298.59000000000003,313.61,325.83,354.8,425.03999999999996,329.28000000000003,448.86,354.92,345.51,430.19999999999993,362.38,279.77,314.65,389.41,403.06,245.68,430.24999999999994,291.1,571.63,194.05,,,,,,,,,,,,,,,,,,,,,,,,,,,348.29999999999995,242.37
2016_4,340.87,838.46,850.13,519.15,698.65,718.4300000000001,637.27,602.53,528.27,557.1700000000001,606.37,401.13,1065.46,816.8399999999999,869.23,1511.65,472.87,533.14,403.57000000000005,566.1199999999999,474.84999999999997,313.09999999999997,853.22,650.19,550.16,,,,,,,,,,,,,,,,,,,,,,,,,,,655.14,631.9000000000001
2016_5,850.8599999999999,1008.77,482.33000000000004,1255.06,601.47,934.76,786.4599999999999,1033.0,928.09,1053.5,797.57,854.43,920.5,1204.0100000000002,582.8499999999999,618.6800000000001,401.42999999999995,789.04,746.58,578.7,973.3199999999999,871.95,681.89,885.52,824.7199999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,826.6400000000001,640.03
2016_6,946.27,1317.6399999999999,1197.4900000000002,1081.4199999999998,919.8300000000002,747.72,1092.72,771.93,604.9200000000001,995.7399999999999,700.9,465.88,864.84,1171.44,1205.33,728.84,484.14,737.61,876.65,1344.48,1250.85,766.1300000000001,723.7,1093.0,438.43,,,,,,,,,,,,,,,,,,,,,,,,,,,901.09,638.26
2016_7,1501.93,1001.16,1095.42,1006.02,1105.72,1168.7200000000003,749.6099999999999,848.57,855.91,649.4,581.2900000000001,629.5799999999999,1274.85,883.2399999999999,996.04,736.37,682.92,809.21,1037.43,652.49,1525.2599999999998,1100.1399999999999,925.78,769.69,1190.73,,,,,,,,,,,,,,,,,,,,,,,,,,,951.13,682.16
2016_8,507.57000000000005,470.51,281.59999999999997,518.79,700.99,509.5899999999999,496.30999999999995,747.1,519.73,330.21000000000004,497.37,408.28000000000003,658.2900000000001,513.93,387.22999999999996,552.5,275.79,690.63,653.4799999999999,713.53,555.53,470.13999999999993,180.71,407.97,569.61,,,,,,,,,,,,,,,,,,,,,,,,,,,504.69,281.92
2016_9,145.13,150.42999999999998,229.91,139.93000000000004,274.93,211.81,256.03999999999996,294.19,150.38,306.37,179.98999999999998,170.28,336.96999999999997,217.76,181.94,443.32,235.77999999999997,214.61,215.23999999999998,342.03,249.09999999999997,353.38,171.83,291.99,432.21999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,247.82999999999998,231.72
2016_10,277.6700000000001,150.03,220.56,190.45000000000002,97.50999999999999,106.74000000000001,144.48,99.66999999999999,176.25000000000003,115.13,150.20999999999998,141.18,82.61999999999999,206.48000000000002,120.16999999999999,117.24,111.15,159.29999999999998,193.98,81.37,112.75,171.10000000000002,141.16,159.04000000000002,154.26000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,147.23000000000002,176.5
2016_11,80.5,90.05999999999999,47.89,109.66,78.91,124.09,53.550000000000004,89.71000000000001,83.35000000000001,78.85,72.01,75.17999999999999,107.01,71.61,99.37,149.36,103.49000000000001,78.74000000000001,87.42,61.43000000000001,100.94999999999999,67.89,120.86999999999999,104.6,57.68000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,87.76,108.65
2016_12,139.02,134.75,106.14,148.82999999999998,90.44,123.66,111.49000000000001,75.88,156.62,143.19,151.25,148.76,123.73,123.74,233.7,79.92999999999999,115.86000000000001,132.41,127.08000000000001,134.49,76.12,99.69999999999999,98.61,170.91,126.77000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,126.94,112.99
2017_1,198.51,220.08999999999997,148.04,124.58000000000001,122.53,220.35,158.9,160.42000000000002,230.85000000000002,171.20000000000002,242.74,197.01,233.1,195.41000000000003,157.99,148.47000000000003,240.51999999999998,192.03000000000003,139.84,173.32,276.07,146.04000000000002,130.01999999999998,169.95,213.29,193.28,124.87,199.95,207.69,262.91999999999996,253.73,422.3299999999999,113.9,97.85000000000001,138.12,259.84000000000003,158.49,235.57,136.13,100.14,181.09,121.86,142.84,189.37,125.25,196.56,140.07999999999998,184.1,183.27999999999997,207.49,239.23000000000002,184.87,124.88
2017_2,127.19999999999999,270.51,211.26999999999998,248.02999999999997,129.51,174.85999999999999,172.06,228.58,221.01,358.67,233.35,155.4,224.91,189.19000000000003,138.07,291.03999999999996,245.47000000000003,217.05,213.02999999999997,386.65999999999997,156.2,306.57,265.4,195.58999999999997,186.01,176.19,164.06,313.02000000000004,238.45,212.66000000000003,233.33999999999997,253.91,250.03000000000003,216.66,206.66000000000003,393.77,152.61,224.20999999999998,179.74,276.92,227.45,178.85,200.91000000000003,236.45999999999998,178.72000000000003,209.56,244.12,264.34,241.28,457.34000000000003,194.78,228.87,132.95999999999998
2017_3,348.95,256.21000000000004,411.95,409.16999999999996,580.02,395.46999999999997,491.23999999999995,187.56,311.28,407.52,235.38,350.34000000000003,201.82,271.85,426.88,262.5,349.58,259.12,309.43,270.55,318.03000000000003,321.86,411.74,246.57999999999998,323.44,276.29999999999995,185.26,193.76,280.17,471.77000000000004,282.23,239.32,329.14,195.81,328.77000000000004,345.03,329.35,307.93999999999994,184.18,293.24,306.46000000000004,211.66000000000003,333.73,290.39,226.4,555.02,236.05,388.29,330.09000000000003,376.59000000000003,331.23,317.34999999999997,190.89
