time,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,mean,obs
2011_11,148.13000000000002,217.14000000000001,171.33999999999997,170.78,244.23,184.15,203.0,262.33,267.34000000000003,248.56,260.99,236.42000000000002,218.14999999999998,150.16,271.11,198.02,140.62,208.35,168.13,233.68,296.43,136.42000000000002,179.25,247.47,208.14000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,210.8,153.0
2011_12,199.69,198.96,194.13,181.6,177.51999999999998,254.22000000000003,169.93,211.42000000000002,223.6,208.22,132.85,151.85000000000002,138.12,236.76,210.84,156.3,218.96999999999997,178.45,205.79999999999998,200.23000000000002,175.93,176.28,236.26,194.82,227.73,,,,,,,,,,,,,,,,,,,,,,,,,,,194.4,210.17000000000002
2012_1,205.94,243.35000000000002,291.49,236.19,293.1,264.62,279.05,215.09,209.92,244.45999999999998,302.55,213.32999999999998,283.89,411.40000000000003,262.41,311.32000000000005,295.15,273.16999999999996,166.4,240.94,202.37,226.19,408.9,227.89999999999998,337.50000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,265.93,242.52
2012_2,477.05,351.51,342.24,428.34000000000003,268.5,334.77,314.33000000000004,426.61,288.9,292.66999999999996,458.71000000000004,236.89999999999998,319.04,277.28,413.97,329.98,414.78,251.76999999999998,397.0,268.44,264.14,382.62,418.98,334.38,403.88999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,347.90999999999997,312.81
2012_3,779.69,629.37,627.47,410.70000000000005,563.96,627.87,875.2600000000001,722.74,494.87,461.8,621.6,623.4100000000001,573.6700000000001,583.69,790.72,643.88,854.37,818.47,584.22,704.3199999999999,632.9300000000001,427.84000000000003,981.6099999999999,883.1,383.08000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,652.0899999999999,635.4000000000001
2012_4,703.1800000000001,762.46,811.59,909.5799999999999,727.78,1114.4299999999998,881.1800000000001,1050.37,938.36,580.23,892.23,330.71000000000004,973.37,380.89,1161.56,718.86,676.05,1028.03,742.85,1048.94,555.91,996.77,880.91,968.09,706.23,,,,,,,,,,,,,,,,,,,,,,,,,,,821.6099999999999,894.97
2012_5,979.28,630.1300000000001,562.57,548.11,688.52,796.7199999999999,1009.62,1199.44,714.76,889.3900000000001,558.5999999999999,1001.7499999999999,390.13,747.8500000000001,821.48,639.18,637.85,838.1,766.4499999999999,986.44,952.85,1324.68,660.26,498.64,851.97,,,,,,,,,,,,,,,,,,,,,,,,,,,787.8599999999999,944.7
2012_6,414.15999999999997,563.83,830.32,841.9399999999999,883.83,946.8900000000001,649.82,1036.01,1015.0100000000001,1089.8400000000001,981.48,744.6599999999999,903.34,746.24,1217.52,1099.4499999999998,906.5699999999999,745.72,722.9300000000001,669.85,1133.68,638.99,556.02,781.6700000000001,871.0699999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,839.59,945.9699999999999
2012_7,1067.8,611.3500000000001,802.86,1019.98,984.0800000000002,869.0699999999999,850.6099999999999,606.45,1057.6100000000001,961.37,530.23,326.84000000000003,1370.2799999999997,511.88,837.99,477.41999999999996,574.4,670.88,767.9699999999999,1120.63,663.1099999999999,956.45,887.03,730.6700000000001,1097.25,,,,,,,,,,,,,,,,,,,,,,,,,,,814.1899999999999,913.3
2012_8,594.41,484.06,998.7199999999999,810.0399999999998,604.72,601.33,701.38,591.39,300.21,404.31,631.3299999999999,717.3299999999999,562.26,569.32,376.68999999999994,487.35999999999996,555.53,630.29,291.98,741.0400000000001,421.48,650.9099999999999,899.87,571.8500000000001,765.0800000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,598.54,637.14
2012_9,204.57999999999998,378.46000000000004,110.94999999999999,153.60999999999999,196.37,394.3,265.31,266.66999999999996,222.66,192.74,374.56000000000006,418.71,221.16999999999996,351.62,259.95,241.4,182.85999999999999,366.46,420.29,253.09,234.06,266.11,465.45000000000005,204.60000000000002,295.42,,,,,,,,,,,,,,,,,,,,,,,,,,,277.63,340.43999999999994
2012_10,101.20000000000002,90.08000000000001,148.92000000000002,167.65,130.31,140.49,195.26999999999998,131.62,136.8,176.38,237.82,87.61999999999999,91.09,212.70000000000002,259.23,143.99,187.49,139.38,122.9,119.25999999999999,107.63,139.15,194.10000000000002,185.46999999999997,206.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,154.08,221.25000000000003
2012_11,211.47,149.92,241.62,205.41000000000003,150.95999999999998,120.98,253.89,232.13,161.27999999999997,155.60999999999999,221.71999999999997,192.85,264.66999999999996,155.59,173.22,150.94000000000003,234.22999999999996,138.97,137.38,152.37,114.53,198.79,180.58,239.32999999999998,245.75,,,,,,,,,,,,,,,,,,,,,,,,,,,187.35000000000002,216.63
2012_12,310.87,316.03,226.07999999999998,159.05,247.93,237.56,254.22999999999996,193.77999999999997,246.98000000000002,184.87,131.78,201.71,282.13,184.07,221.37,140.48,194.34,262.22,236.45,172.61,161.3,187.25,190.32,163.73,193.84,,,,,,,,,,,,,,,,,,,,,,,,,,,212.02999999999997,240.53999999999996
2013_1,192.62,304.36,293.93,192.29,226.7,241.10999999999999,230.89,292.96,285.77,348.72,276.92,194.56,250.04000000000002,325.72,200.52999999999997,272.73,262.44,327.29999999999995,314.65,272.86,250.28,274.36,347.59000000000003,270.37,191.85,,,,,,,,,,,,,,,,,,,,,,,,,,,265.63,286.38
2013_2,350.88,393.07000000000005,492.97999999999996,361.6,342.67,399.1,556.39,503.89,379.87,396.91,452.03,269.88,397.51,368.63,463.13,401.88,519.43,384.21999999999997,398.74,353.35,587.83,602.8000000000001,388.93,533.4,477.99,,,,,,,,,,,,,,,,,,,,,,,,,,,431.03999999999996,378.29
2013_3,517.5799999999999,990.1700000000001,866.6700000000001,449.01,679.7,415.84,989.5500000000001,470.34000000000003,893.9,838.4,778.76,656.03,467.06000000000006,483.82,616.77,445.5,562.3000000000001,396.01,348.53,728.49,949.98,857.17,589.1099999999999,580.47,598.86,,,,,,,,,,,,,,,,,,,,,,,,,,,646.81,780.8199999999999
2013_4,639.68,618.17,1035.24,805.46,943.5999999999999,717.5200000000001,735.2099999999999,695.76,1080.29,1001.85,616.89,880.71,629.26,1218.09,812.22,716.53,876.89,893.9,697.6700000000001,1234.56,1180.93,674.25,993.88,737.25,777.04,,,,,,,,,,,,,,,,,,,,,,,,,,,848.56,848.41
2013_5,703.28,1120.83,582.2299999999999,1141.16,904.53,1223.0700000000002,1452.5800000000002,855.3,1202.06,1074.75,1169.85,930.77,1239.02,794.7,997.3200000000002,1055.06,708.05,937.9000000000001,714.4399999999999,1220.46,1025.31,822.54,822.63,973.8299999999999,1280.72,,,,,,,,,,,,,,,,,,,,,,,,,,,998.05,913.84
2013_6,1075.1599999999999,1094.8300000000002,1010.5100000000001,1133.55,803.87,970.74,664.21,554.4399999999999,1158.27,1263.84,1076.01,888.1700000000001,777.7900000000001,783.11,675.03,809.63,1522.4999999999998,842.2400000000001,845.97,1184.3400000000001,773.95,1022.4399999999999,972.4300000000001,700.6800000000001,766.6600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,934.83,842.84
2013_7,835.84,902.61,1074.51,989.58,996.4699999999998,712.29,1066.7700000000002,932.03,739.9899999999999,650.16,1050.87,780.55,937.56,841.97,743.88,612.01,1305.12,736.89,791.8799999999999,665.3199999999999,921.27,918.71,1476.2799999999997,494.44999999999993,719.98,,,,,,,,,,,,,,,,,,,,,,,,,,,875.96,769.5899999999999
2013_8,500.08,393.72,544.72,966.31,588.6899999999999,448.04,237.88000000000002,571.49,583.7299999999999,484.79999999999995,645.3600000000001,279.1,447.23,547.7199999999999,415.53000000000003,601.9000000000001,476.3,672.8900000000001,461.91,379.32,494.17,447.84000000000003,328.24,320.53999999999996,483.71999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,492.86,344.33
2013_9,177.29,206.25,139.7,237.9,210.06,358.7,190.42000000000002,206.63999999999996,108.27,158.72,266.65999999999997,234.46,153.82,175.99,309.28999999999996,197.68,191.35,278.24,219.88,193.95,172.35,151.62,253.99,177.61999999999998,274.13,,,,,,,,,,,,,,,,,,,,,,,,,,,209.76000000000002,240.89
2013_10,114.44000000000001,242.86,113.71000000000001,205.14,261.41,159.85000000000002,256.23,294.37,190.62,169.11999999999998,206.42999999999998,116.84,129.52,200.51,171.37,150.27,289.48999999999995,188.2,355.49,111.42000000000002,191.94000000000003,131.51000000000002,152.18,307.59000000000003,152.53,,,,,,,,,,,,,,,,,,,,,,,,,,,194.56,127.09
2013_11,222.13,228.1,187.29000000000002,120.13999999999999,135.99,120.78,156.74,175.49,191.49999999999997,116.42000000000002,167.05,199.93999999999997,147.47000000000003,147.95,128.69,134.87,85.42,108.38,170.69,140.46,170.75,292.13,134.46,158.34000000000003,138.52999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,159.16,138.28
2013_12,165.19,269.64000000000004,302.85,208.5,186.98000000000002,178.53,344.88,134.8,324.27,209.51,169.52,216.87,146.82999999999998,292.71,154.72,187.06,236.56,179.0,245.26,139.83,175.67000000000002,186.52000000000004,199.62,230.61,239.96,,,,,,,,,,,,,,,,,,,,,,,,,,,213.04000000000002,140.78
2014_1,280.52,323.11,212.07,289.75,242.5,225.24,286.28,221.15,255.15,290.19,239.29000000000002,208.72,288.47,273.41,321.56,259.28999999999996,420.94,175.19,376.90000000000003,242.13,217.62,430.84,253.49,366.32,332.73,,,,,,,,,,,,,,,,,,,,,,,,,,,281.36,155.14000000000001
2014_2,301.70000000000005,388.71,417.76,440.90999999999997,478.72,448.58000000000004,510.42,312.98,377.3,605.96,426.39,249.52,395.15000000000003,328.35,259.36,367.75,267.67999999999995,277.89,371.28,356.03999999999996,509.29999999999995,273.70000000000005,266.07,341.21999999999997,441.1,,,,,,,,,,,,,,,,,,,,,,,,,,,376.57,229.83999999999997
2014_3,434.64,542.24,438.77,540.47,805.69,660.02,479.89,814.1800000000001,494.0,584.2,859.05,325.23,1186.31,334.19,585.95,835.4100000000001,435.32000000000005,1137.2799999999997,1019.47,501.2,963.23,1029.59,671.51,522.24,994.45,,,,,,,,,,,,,,,,,,,,,,,,,,,687.78,303.23
2014_4,628.81,516.33,1012.0799999999999,692.32,868.68,1289.2,443.47999999999996,691.41,713.57,835.85,970.5799999999999,1152.3600000000001,673.5500000000001,847.11,941.59,761.7900000000001,872.74,601.9699999999999,901.1199999999999,797.44,1355.65,479.78000000000003,645.12,633.9399999999999,932.1200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,810.41,522.1700000000001
2014_5,991.8800000000001,826.9499999999999,1364.5900000000001,703.3299999999999,1221.29,903.79,386.90999999999997,1006.12,617.1500000000001,748.6999999999999,710.02,1315.82,794.82,880.0799999999999,973.48,629.71,939.9999999999999,619.5,675.32,747.88,696.09,540.53,700.37,707.96,1368.8,,,,,,,,,,,,,,,,,,,,,,,,,,,842.9,594.3000000000001
2014_6,897.75,802.2100000000002,581.86,1329.04,569.79,915.2299999999999,820.31,768.4999999999999,1175.9,520.84,1007.9899999999999,1003.24,1042.9099999999999,1207.0800000000002,770.46,1152.1000000000001,673.37,608.8000000000001,1198.84,1195.05,1178.71,830.2,786.9599999999999,965.6999999999999,1219.55,,,,,,,,,,,,,,,,,,,,,,,,,,,928.9200000000001,679.3500000000001
2014_7,758.96,555.78,1060.56,1334.91,531.9200000000001,511.47,694.55,813.27,715.35,873.6500000000001,1118.85,409.3,584.7600000000001,577.3,595.3499999999999,1107.21,860.2100000000002,824.86,946.23,1032.98,749.3900000000001,811.11,904.7000000000002,666.0,840.96,,,,,,,,,,,,,,,,,,,,,,,,,,,795.2199999999999,617.62
2014_8,619.6899999999999,803.4000000000001,331.42999999999995,478.04999999999995,564.7199999999999,664.4100000000001,683.3100000000001,628.1099999999999,603.1800000000001,553.0699999999999,502.5,546.69,487.44000000000005,622.3600000000001,741.8000000000001,799.35,491.8,636.5700000000002,954.1500000000001,578.12,560.22,642.18,790.1600000000002,714.1,679.7599999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,627.03,533.85
2014_9,223.12,191.79000000000002,165.33,222.31,293.43,204.17000000000002,185.22,327.58000000000004,108.56,291.16,265.71999999999997,374.26,267.78000000000003,183.96000000000004,187.15,236.18999999999997,242.92,266.47999999999996,292.72,241.69000000000003,246.85000000000002,216.69,381.38,270.23,365.17999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,250.08999999999997,293.16
2014_10,124.39000000000001,145.38,125.53999999999999,214.1,114.83000000000001,142.80999999999997,154.72,166.57,111.0,146.52,164.93,85.17000000000002,138.19,212.45999999999998,175.32,204.75,103.01,150.36,130.27,101.11,138.65,140.29,134.88,135.1,193.54999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,146.23,189.33000000000004
2014_11,157.73,92.21000000000001,172.92000000000002,186.04999999999998,115.19999999999999,136.63,119.69,164.14,206.51999999999998,173.0,278.40999999999997,176.18,209.67999999999998,105.97999999999999,142.15,155.94,133.96,133.55,157.62,136.77,186.24,190.53,164.73000000000002,144.20999999999998,98.08999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,157.51999999999998,94.71000000000001
2014_12,155.64,134.31,159.66,183.10999999999999,274.84000000000003,262.33,210.16,167.9,247.39999999999998,256.81,185.07999999999998,150.54,273.51,263.9,269.61,130.12,217.44,229.86999999999998,206.73,141.01999999999998,191.13,301.29999999999995,170.35,98.32,198.75,,,,,,,,,,,,,,,,,,,,,,,,,,,203.18,141.62
2015_1,384.36,315.1,223.95,214.95,358.85,261.4,331.60999999999996,226.46999999999997,282.87,295.93,320.90999999999997,354.33,348.78,253.29000000000002,303.75,205.03,331.65,423.24,209.05,256.29999999999995,296.28,208.35,326.08,234.91000000000003,254.03000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,288.82,154.48
2015_2,464.16999999999996,236.81,381.67999999999995,277.17,433.1,359.87000000000006,267.65000000000003,451.01,501.19,462.46,404.10999999999996,305.1,427.62,364.93,661.36,545.9100000000001,457.52,593.97,400.79,406.72,402.61,337.43,365.25,287.65999999999997,262.38000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,402.36,232.17999999999998
2015_3,414.98,451.51,614.38,480.68,426.46,581.66,502.12,676.7900000000001,937.27,631.78,496.96999999999997,494.87,927.1,482.54999999999995,547.72,968.6700000000001,505.4,549.14,404.82,390.57000000000005,673.6,542.19,540.0999999999999,712.9100000000001,582.1,,,,,,,,,,,,,,,,,,,,,,,,,,,581.5,376.5
2015_4,1139.1,547.8100000000001,1123.44,1107.86,1000.87,1059.76,1083.3400000000001,1530.02,903.4200000000001,1152.1100000000001,1335.24,1073.23,867.45,760.4300000000001,576.86,556.7,765.8799999999999,793.12,1021.15,1463.1,1476.98,780.4699999999999,864.6400000000001,789.61,1252.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.97,457.8
2015_5,1139.51,724.28,605.48,752.11,1125.1,733.0799999999999,1009.36,942.9900000000001,1507.1399999999999,858.63,1358.33,1183.02,786.29,775.0600000000001,1397.73,776.0500000000001,807.7899999999998,1063.4699999999998,846.64,776.63,1355.77,1050.49,1040.3400000000001,1154.39,801.98,,,,,,,,,,,,,,,,,,,,,,,,,,,982.8700000000001,416.16
2015_6,1116.28,1082.63,1034.03,1064.69,744.22,622.9300000000001,1116.12,1097.21,1170.67,1143.82,643.3499999999999,1212.1299999999999,848.87,1220.23,1060.76,815.55,819.31,687.8,1030.4,750.3199999999999,1361.75,1151.3000000000002,889.2399999999999,937.25,1415.24,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.4200000000001,447.19000000000005
2015_7,726.09,547.1499999999999,781.9699999999999,607.41,535.13,992.7499999999999,682.2800000000001,848.1800000000001,1118.67,517.01,393.55999999999995,1312.8,849.1800000000001,793.6,438.92,1138.33,774.81,758.6600000000001,1022.0400000000001,640.49,762.7500000000001,476.40999999999997,755.78,768.08,554.87,,,,,,,,,,,,,,,,,,,,,,,,,,,751.8499999999999,469.95
2015_8,702.7499999999999,441.26,358.47999999999996,389.25,901.6200000000001,543.72,834.74,759.3499999999999,563.0600000000001,538.0799999999999,445.73999999999995,505.62,308.96,379.71000000000004,523.24,656.8000000000001,628.65,489.84999999999997,274.84999999999997,615.6099999999999,412.37999999999994,595.41,406.64000000000004,437.88999999999993,662.48,,,,,,,,,,,,,,,,,,,,,,,,,,,535.12,333.68
2015_9,405.9,409.34000000000003,274.37,336.19,374.44,323.39,238.67,275.87,270.89,278.86,353.03000000000003,306.87,501.24999999999994,241.46000000000004,260.5,364.09000000000003,326.93,279.09999999999997,491.5799999999999,222.25,245.53,238.86,320.98,177.73000000000002,219.32,,,,,,,,,,,,,,,,,,,,,,,,,,,309.53,228.86
2015_10,151.72,218.77,157.56,147.12,144.70000000000002,169.0,202.48,220.67000000000002,236.04,171.11,148.01,177.92999999999998,221.39,123.86999999999999,288.79999999999995,219.87,171.16000000000003,278.96000000000004,303.27,275.69,175.35,202.75,190.62,222.63,157.31,,,,,,,,,,,,,,,,,,,,,,,,,,,199.10000000000002,248.51000000000002
2015_11,279.46000000000004,210.64999999999998,307.93000000000006,265.79,185.94000000000003,186.99999999999997,316.90999999999997,136.66,224.16,198.4,249.67000000000002,202.06,203.76,235.76,136.52,191.14000000000001,266.96,278.96,262.21000000000004,214.48999999999998,183.82,249.29000000000002,374.24,319.63000000000005,223.15,,,,,,,,,,,,,,,,,,,,,,,,,,,236.2,218.36
2015_12,278.16999999999996,107.98000000000002,287.75,297.87,159.82999999999998,262.18,137.35,189.22000000000003,187.07999999999998,202.99,225.58,262.44,148.36,259.54,241.05,350.0,179.76999999999998,226.04000000000002,184.76,331.06,274.4,247.16000000000003,169.87,262.38,276.2,,,,,,,,,,,,,,,,,,,,,,,,,,,229.97,201.32999999999998
2016_1,283.32,178.12,262.94,282.80999999999995,295.68,361.87,266.37,376.42,318.53000000000003,263.94,273.68,307.52000000000004,242.16,304.54,241.10000000000002,408.05,274.81,181.25,393.2,343.12,228.02999999999997,332.23,336.22,174.5,332.65000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,290.58,246.61
2016_2,181.59,343.91999999999996,317.32,324.65999999999997,492.46000000000004,405.03,359.8,417.54,479.49999999999994,327.64000000000004,394.21000000000004,247.11,361.51,249.54000000000002,338.01,269.64,359.35,392.59000000000003,296.2,456.06999999999994,318.76,379.65,414.65000000000003,286.39,352.90000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,350.63,291.64
2016_3,653.8000000000001,637.12,857.23,780.27,512.94,421.80000000000007,781.44,578.7,605.74,686.48,596.5600000000001,708.45,689.86,750.97,917.79,934.9,591.2,1067.28,858.03,540.54,771.73,798.3599999999999,512.84,956.74,425.42,,,,,,,,,,,,,,,,,,,,,,,,,,,705.48,658.72
2016_4,822.8299999999999,1123.35,1007.85,703.99,837.36,900.71,818.3,823.15,640.24,999.3100000000001,1054.79,531.78,1342.21,1028.55,1097.29,1920.02,563.58,844.6800000000001,990.21,691.3899999999999,749.73,505.56999999999994,1238.04,853.69,752.29,,,,,,,,,,,,,,,,,,,,,,,,,,,913.5999999999999,736.95
2016_5,1088.8,1206.17,650.02,1676.83,835.12,1047.47,1027.26,1111.19,1035.73,1115.94,1070.27,923.1899999999999,1083.12,1565.4800000000002,696.8799999999999,733.96,518.6899999999999,909.8599999999999,849.6700000000001,717.3000000000001,1210.76,944.62,847.35,1129.12,1094.57,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.6000000000001,709.4499999999999
2016_6,1061.54,1380.56,1222.2800000000002,1186.9099999999999,950.9000000000002,778.7,1159.17,849.39,675.4900000000001,1023.1599999999999,755.53,488.25,912.86,1222.53,1222.6,825.39,519.9,744.44,929.4,1412.97,1314.58,782.3600000000001,770.5500000000001,1107.9,523.69,,,,,,,,,,,,,,,,,,,,,,,,,,,952.83,729.6
2016_7,1540.22,1064.35,1154.3200000000002,1034.87,1126.22,1236.9400000000003,773.7099999999999,866.49,900.9,666.91,630.3800000000001,666.4899999999999,1300.09,902.1899999999999,1011.12,759.35,707.74,830.3000000000001,1072.5,685.83,1556.2099999999998,1166.85,947.22,791.2900000000001,1198.17,,,,,,,,,,,,,,,,,,,,,,,,,,,983.63,698.27
2016_8,512.4200000000001,487.53999999999996,289.43999999999994,530.5699999999999,719.89,529.7299999999999,508.25999999999993,759.4300000000001,527.48,345.98,516.79,414.64000000000004,664.4000000000001,521.7299999999999,393.03,558.64,279.64000000000004,718.91,661.56,718.92,575.29,496.24999999999994,185.14000000000001,424.93,580.39,,,,,,,,,,,,,,,,,,,,,,,,,,,516.82,336.77000000000004
2016_9,164.20999999999998,160.45999999999998,271.05,180.89000000000004,308.97,217.47,279.47999999999996,298.92,179.49,338.03000000000003,190.68999999999997,177.06,358.67999999999995,233.0,206.11,448.53,249.30999999999997,238.56,252.86999999999998,409.22999999999996,296.91999999999996,388.11,190.59,316.88,446.02,,,,,,,,,,,,,,,,,,,,,,,,,,,272.06,245.92
2016_10,297.36000000000007,249.46,279.09000000000003,236.29000000000002,129.94,123.38000000000001,169.51,126.38999999999999,201.53000000000003,141.84,157.15999999999997,176.15,104.80999999999999,212.92000000000002,172.42,246.86,176.65,181.48999999999998,210.42,99.22,130.12,194.8,172.41,178.37,189.70000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,182.35000000000002,199.99
2016_11,129.32,136.66,67.8,122.11999999999999,131.88,235.12,96.73,147.53,159.79000000000002,136.67,134.12,114.53,141.72,151.75,198.67000000000002,200.92000000000002,146.3,143.63,142.85,73.46000000000001,152.26999999999998,124.09,309.28,130.67,89.11000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,144.65,129.1
2016_12,152.19,207.16000000000003,228.34,235.57,124.62,239.1,152.94,113.63,230.15,163.7,239.99,210.82,207.04000000000002,272.69,357.95,140.51,194.69,180.26999999999998,188.99,199.81,251.70000000000002,176.39,203.9,259.68,249.13,,,,,,,,,,,,,,,,,,,,,,,,,,,207.26999999999998,179.73
2017_1,232.45999999999998,340.84999999999997,238.44,208.10000000000002,192.84,269.53999999999996,242.19,242.35000000000002,304.35,234.37,316.91,262.8,364.12,240.97000000000003,260.49,262.48,318.23,199.86000000000004,168.91,248.63,367.07,170.66000000000003,189.49999999999997,224.26,263.2,262.3,146.03,274.56,283.24,307.69999999999993,308.41999999999996,455.94999999999993,212.01,165.17000000000002,195.51,322.34000000000003,189.46,276.15,250.0,251.01999999999998,263.06,269.58,243.26999999999998,294.78,181.07999999999998,364.81,216.48,280.74,310.43999999999994,280.29,352.58000000000004,261.23,147.16
2017_2,301.71,311.51,316.92999999999995,321.13,275.23,221.88,418.81,293.93,279.0,514.78,340.77,217.25,400.59000000000003,300.81000000000006,246.73,619.55,422.79,317.45000000000005,291.03,522.18,320.14,362.62,444.53,244.41999999999996,228.5,337.05,241.66000000000003,363.52000000000004,326.4,335.81000000000006,355.63,517.35,341.94000000000005,376.54999999999995,318.49,522.4,346.55,350.32,307.93,356.95000000000005,400.21,284.54,367.15000000000003,424.37,277.07000000000005,554.1500000000001,321.65999999999997,314.02,359.83000000000004,566.0,334.57,355.59000000000003,214.38
