time,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,mean,obs
2018_11,34.36,29.009999999999998,36.849999999999994,36.459999999999994,35.79,12.81,74.72999999999999,64.41,69.91,27.47,83.88000000000001,80.04,34.52,31.28,50.18,59.13,64.45,64.56,55.54,33.18,56.36,72.92,48.55,67.50999999999999,44.269999999999996,52.12,44.52,62.17,68.8,61.69,57.1,46.59,62.39,54.64,62.5,49.08,33.3,50.45,67.66,53.82000000000001,45.31999999999999,31.33,61.43,45.47,45.980000000000004,45.92,23.11,16.46,41.660000000000004,54.94,30.36,49.71,88.17999999999999
2018_12,21.08,32.910000000000004,23.23,55.68000000000001,28.11,26.520000000000003,34.150000000000006,31.000000000000004,41.4,52.75999999999999,47.0,38.92,37.42,40.38,37.760000000000005,31.6,45.83,20.04,36.949999999999996,47.60000000000001,38.54,24.72,26.54,31.090000000000003,35.56,35.75,46.14,42.96,43.36,49.86,34.589999999999996,19.92,25.03,27.479999999999997,99.56,42.449999999999996,67.87,31.31,89.61000000000001,40.67,30.89,39.03,39.21,30.769999999999996,39.849999999999994,70.14,52.059999999999995,31.64,46.96,19.66,37.81,39.63,32.37
2019_1,33.25,55.39,74.06,41.18000000000001,16.09,102.39,56.0,38.38,33.36,42.56,44.91,39.03,18.07,86.15,69.45,58.400000000000006,60.21,32.84,69.19,118.51,32.120000000000005,36.03,75.29,93.32000000000001,44.82,51.54,99.16999999999999,48.559999999999995,27.650000000000002,47.64,61.989999999999995,31.01,35.02,72.78,81.09,51.56,10.9,99.14,51.88,64.94999999999999,31.089999999999996,17.62,40.26,54.5,55.290000000000006,52.22,52.39,46.449999999999996,53.62,60.75,80.79,53.95,30.72
2019_2,85.35,131.39000000000001,79.75,133.89,89.96000000000001,115.73,122.17,104.81,58.550000000000004,80.74,109.93,180.36,130.98000000000002,104.07,154.81,149.94,164.0,125.03999999999999,126.12,80.4,116.09,78.22,140.47,100.19,124.38999999999999,121.72,90.18,110.13,123.53,129.06,112.94999999999999,86.71000000000001,162.2,198.29000000000002,117.75999999999999,87.91,54.72,90.5,77.07,49.53,150.98,91.0,81.67,50.019999999999996,118.59,87.12,124.28,116.15,113.34,91.52000000000001,117.74,110.64,77.11
2019_3,126.55000000000001,151.86,150.98000000000002,188.62,143.52,89.49000000000001,100.78,140.83,139.07,115.91999999999999,67.12,154.99,104.53,140.81,106.73,117.21000000000001,141.07,230.88,79.75999999999999,86.82,74.02,111.58,153.93,157.85999999999999,170.28,281.67,116.3,91.72,116.94,95.97,197.0,126.59,103.16000000000001,175.29,89.55,120.94999999999999,89.19,66.67,78.11,146.56,125.63,103.91,95.11,192.9,91.16999999999999,126.25,102.61999999999999,31.96,164.16,224.39999999999998,176.32999999999998,128.92,107.22999999999999
2019_4,177.88,145.18,114.26,105.74,320.53999999999996,149.91,320.39,103.91999999999999,146.04,246.35000000000002,119.28999999999999,124.97,158.11,96.61,114.56,76.25,129.68,166.48,90.39,118.67,38.39,203.64000000000001,216.26999999999998,146.26,150.97,70.97,121.89999999999999,88.36,134.19,153.26,193.60999999999999,156.85999999999999,144.01,260.34000000000003,108.61000000000001,156.81,128.95,161.75,150.34,74.56,127.46,148.31,175.19,143.26,95.66,159.3,194.74,107.01,144.68,139.95,133.75,146.16,81.74
2019_5,250.20999999999998,262.6,224.63,184.83999999999997,133.34,96.93,166.44,279.41999999999996,100.69999999999999,188.7,232.4,93.14,118.00999999999999,121.34,259.79,217.36,252.32,158.81,99.64999999999998,52.18,97.73,166.68,87.14000000000001,204.23000000000002,185.79,187.32,119.78,103.42,150.73000000000002,144.87,142.76,116.69000000000001,217.76999999999998,160.14,89.77,127.11000000000001,281.84000000000003,318.96000000000004,113.35000000000001,113.75,81.25,172.89,92.15,134.63,213.05,183.58,75.92,156.64999999999998,169.08,88.61,97.86,158.59,109.45
2019_6,495.78,582.73,464.58,391.61,499.71000000000004,395.1,196.76999999999998,418.52,295.12,621.85,826.75,581.0999999999999,207.57,680.1800000000001,226.62,565.51,299.96000000000004,324.65999999999997,457.12,358.69000000000005,480.47,725.8100000000001,326.6,556.3100000000001,684.5799999999999,242.13,534.69,546.27,482.14,257.71000000000004,1057.31,477.69000000000005,398.27,678.78,494.56000000000006,462.80999999999995,362.14,422.93,543.57,316.8,340.33000000000004,480.77,163.01,324.96999999999997,341.7,203.16,518.35,506.4,271.56,490.79999999999995,554.57,453.65,257.81
2019_7,484.9,765.37,244.04,433.05999999999995,432.62,339.28,495.62,363.13,632.95,287.0,750.22,353.59999999999997,269.70000000000005,427.72999999999996,815.35,360.28,659.4000000000001,310.52,445.32,244.43,632.31,769.63,568.05,126.48,441.74,582.15,291.44,346.29,604.0799999999999,510.13,416.73,662.31,675.51,291.48,430.28999999999996,307.14,602.33,485.83000000000004,466.16999999999996,532.73,705.75,291.06,657.6800000000001,275.62,623.5899999999999,494.19000000000005,608.97,348.24,416.05,478.53000000000003,404.98,473.76,292.66
2019_8,405.2,170.52,323.30999999999995,164.2,471.53,175.72,344.56,254.72,629.3299999999999,687.3199999999999,497.19999999999993,586.94,333.78,535.27,723.47,227.06,542.1800000000001,352.12,541.2,414.25,520.2,452.73,197.34,317.40999999999997,405.93999999999994,517.48,471.25,524.37,262.78,459.0,347.52,198.38,246.93,330.25,475.52,291.35,678.0799999999999,571.94,507.89,518.39,491.49,690.73,238.45000000000002,361.43,274.91,338.13,321.46000000000004,709.14,614.0,232.91000000000003,270.55,416.06,300.89
2019_9,329.81,429.51,270.09000000000003,327.51,524.88,405.90999999999997,477.13,162.25,282.77,245.2,224.7,249.34,324.19,470.26000000000005,262.25,225.75,435.01,357.97,331.37,472.58000000000004,365.13,270.0,198.85000000000002,238.09000000000003,179.58,445.13,219.08999999999997,348.82,320.35,373.1,259.73,164.33,201.41,215.82,258.8,188.66,347.86,220.72,260.01,188.27,362.29,245.64,197.73,261.88,286.09,308.77000000000004,401.81,235.20999999999998,384.65,212.51999999999998,308.31,299.55,262.82
2019_10,143.0,220.18999999999997,178.15,245.41,211.48,228.94,163.22,231.33,186.39000000000001,174.66,210.03,167.32999999999998,145.74,191.48999999999998,171.21,185.1,212.85999999999999,317.5,169.28,249.73,215.70000000000002,202.53,133.89000000000001,161.92000000000002,241.78,142.62,145.85,206.88000000000002,189.54,208.63,203.38,255.35999999999999,172.75,228.79,232.73,143.11,271.20000000000005,230.32999999999998,200.7,183.27,266.69,143.85999999999999,176.78,146.95,176.04999999999998,156.5,216.95,180.81,166.54,212.59,275.27,197.89,152.64999999999998
2019_11,66.36,27.98,33.019999999999996,26.97,30.08,75.89,44.08,36.519999999999996,44.41,33.52,17.03,40.33,42.3,33.989999999999995,23.709999999999997,66.64,75.31,61.379999999999995,48.6,66.5,55.540000000000006,64.57000000000001,38.580000000000005,45.03,62.63,57.56,77.99000000000001,38.6,44.019999999999996,66.15,45.65,40.24,67.21,28.270000000000003,62.84,50.8,79.85,81.11,77.8,67.69999999999999,56.58,66.41000000000001,60.06,18.16,43.26,73.22,67.11,41.089999999999996,32.22,66.42,35.54,51.08,81.69
2019_12,48.50999999999999,32.15,47.24,35.72,34.879999999999995,40.93000000000001,51.35000000000001,17.84,53.06999999999999,41.150000000000006,32.46,48.49,52.23,30.119999999999997,43.52,41.06,39.17,44.46,23.55,57.61,40.84,61.949999999999996,42.86000000000001,50.08,38.449999999999996,66.76,57.44,43.4,38.61,35.96,52.660000000000004,30.940000000000005,24.58,22.66,41.260000000000005,37.65,54.879999999999995,51.38,67.64999999999999,98.8,64.6,21.75,65.49000000000001,20.04,55.19,55.88,55.010000000000005,56.629999999999995,28.83,21.56,34.43,44.18,85.21
2020_1,72.29,96.17999999999999,65.24000000000001,107.72,117.69,43.86,116.19,85.71000000000001,49.019999999999996,105.89000000000001,74.38,77.39,69.59,84.97999999999999,95.72,57.12,58.26,113.86,96.7,59.83,88.09,102.8,94.33999999999999,176.55,57.91,147.92000000000002,114.67,59.019999999999996,57.72,74.08,69.71000000000001,117.93,50.21,48.040000000000006,50.59,110.34,47.709999999999994,85.45,100.0,103.42,50.27,100.02,211.45999999999998,57.379999999999995,145.56,117.33,89.52000000000001,75.98,96.99,76.72999999999999,95.6,88.66,128.9
2020_2,94.99000000000001,90.64,103.49000000000001,161.21,60.78,120.52,89.02,190.7,76.65,113.01,59.75,66.08,198.63,72.05,99.15,62.29,134.89,120.32,61.35,91.06,169.28,101.32000000000001,136.44,95.77000000000001,97.97999999999999,93.53,129.69,78.52000000000001,74.62,117.9,126.53,125.3,113.17,148.88,95.5,114.25,78.19999999999999,61.0,89.11,80.46,125.27,59.940000000000005,58.78,132.81,86.72,35.99,112.47,77.63,136.6,72.75999999999999,90.44,101.63,81.3
2020_3,140.73000000000002,181.87,117.03,180.81,136.76999999999998,91.48,140.2,136.21,228.29999999999998,143.07,105.60000000000001,165.0,182.20999999999998,106.42999999999999,171.92,155.9,140.56,159.26999999999998,200.98000000000002,141.69,198.9,153.45,160.82999999999998,183.29,61.300000000000004,109.66999999999999,259.33,219.37,214.07,67.06,236.14999999999998,154.2,182.32999999999998,280.81,138.27,51.86,108.36,190.87,177.71999999999997,201.34,110.68,136.57,121.22,102.32,113.78,152.48000000000002,135.0,108.96000000000001,111.07,248.73,136.32,154.01,51.89999999999999
2020_4,163.18,84.95,103.07,241.45,117.94,155.92000000000002,148.64,124.14000000000001,113.63,138.92000000000002,197.25,221.35,67.88,85.95,121.38999999999999,125.30000000000001,234.02999999999997,156.43,128.25,124.91,230.39999999999998,166.51,160.67000000000002,125.72,186.95999999999998,91.83,275.65999999999997,162.42000000000002,120.52000000000001,111.99000000000001,101.55,140.84,160.45,135.74,95.27,215.75,200.05,138.12,146.32,168.92000000000002,141.7,126.29,71.53999999999999,157.43,168.58999999999997,109.53,146.4,205.67000000000002,201.11,138.07,89.27,147.99,140.01
2020_5,171.51999999999998,422.65999999999997,294.91999999999996,268.13,136.36,83.38,377.37,165.48,178.06,211.48,247.3,341.12,109.35,308.19,235.70999999999998,183.73,217.11,241.95,255.73,209.59,169.26,141.47,111.64,433.42,176.31,182.78000000000003,208.63,224.01,378.27000000000004,229.4,261.11,406.78999999999996,72.38,215.46999999999997,244.11,347.12,163.03,239.87,144.54000000000002,275.32,193.59,222.7,158.48999999999998,303.65,482.83,394.90999999999997,183.66000000000003,177.94,400.89,307.31,164.76,240.67,200.68
2020_6,476.29,353.58,581.22,599.98,221.66000000000003,596.77,395.95,472.23,469.51,135.76000000000002,485.09000000000003,612.3100000000001,371.34,564.95,734.3299999999999,323.88,369.42,824.03,485.14,155.25,446.95000000000005,524.01,547.53,534.13,613.85,544.14,289.86,175.35,940.97,265.11,355.03999999999996,314.34000000000003,253.5,841.5,582.82,462.02,429.35,609.11,754.8299999999999,425.38,543.52,642.8299999999999,514.9300000000001,476.28999999999996,231.23000000000002,435.99,385.01,282.46,520.93,400.49,914.24,480.12,366.90999999999997
2020_7,744.5699999999999,494.28999999999996,417.66999999999996,635.12,348.3,459.39,404.83000000000004,558.63,556.13,481.68,336.63,271.95,952.59,424.57,760.51,505.55,239.92999999999998,384.58000000000004,458.90999999999997,644.94,792.77,537.62,618.98,608.21,513.92,597.4200000000001,386.78,564.14,409.45000000000005,632.2,544.24,516.3399999999999,508.0,916.46,373.56,314.55,557.3199999999999,703.81,475.05,547.6600000000001,659.6400000000001,755.5,497.2,718.96,383.03999999999996,663.1,636.74,446.53000000000003,571.48,474.02,482.57,538.99,792.5
2020_8,594.58,788.29,423.7,667.58,479.5,635.96,515.39,724.32,1013.21,608.39,581.37,479.17,722.4000000000001,867.69,536.3,629.91,527.81,682.18,618.1700000000001,1065.1100000000001,406.63,661.8,336.0,747.22,690.34,357.56,601.65,629.1800000000001,702.3299999999999,705.52,675.8,435.94,564.84,907.76,581.74,469.65999999999997,622.41,617.1400000000001,629.77,587.6800000000001,688.8499999999999,331.24,681.13,589.8699999999999,709.91,525.53,607.15,864.63,812.05,612.3,677.46,631.22,725.26
2020_9,247.65,593.98,301.65,333.86,190.0,271.43,293.45,284.25,323.90999999999997,375.84000000000003,273.66,423.89,301.67999999999995,282.88,325.38,274.97,237.39000000000004,372.92999999999995,330.1,224.56,232.04,270.37,263.91,294.04,409.69,230.92,482.28000000000003,265.15,218.68,406.73,273.84,270.36,304.59,299.65,262.58000000000004,395.82,336.47,369.33000000000004,384.53,352.44,331.37,465.87,607.28,259.65,412.58,423.2,553.78,443.12,247.52,638.81,435.89,341.32000000000005,218.09
2020_10,68.31,34.26,42.57,44.629999999999995,41.89,128.31,61.8,83.85,91.47,26.419999999999998,60.11,87.16,104.11,24.259999999999998,105.63,61.400000000000006,46.2,115.33,55.66,32.84,78.96000000000001,55.84,55.75999999999999,63.629999999999995,41.2,51.67999999999999,54.57,62.51,47.75,83.5,56.32000000000001,76.13,145.41,47.080000000000005,58.11,98.77,37.08,62.28,60.480000000000004,35.85,39.15,93.71,49.55,36.370000000000005,51.879999999999995,118.00999999999999,40.74,48.99,80.9,152.16,72.45,66.15,42.940000000000005
2020_11,84.36,49.48,97.88,52.980000000000004,21.82,48.73,85.36999999999999,43.96,48.25,62.440000000000005,40.31,49.370000000000005,32.91,54.83,23.319999999999997,46.949999999999996,40.52,60.56,25.23,66.56,44.400000000000006,86.83,10.28,18.919999999999998,62.31,62.480000000000004,35.14,29.87,41.29,32.54,32.72,82.38,15.44,28.5,66.2,49.870000000000005,58.629999999999995,25.35,32.15,67.94,40.72,32.34,63.71,19.93,40.269999999999996,14.78,46.540000000000006,24.199999999999996,57.79,22.18,32.21,45.370000000000005,42.85000000000001
2020_12,25.63,22.98,25.66,13.56,12.17,33.5,15.43,23.88,51.099999999999994,21.23,14.85,40.51,26.49,67.11,51.64,14.49,10.62,18.57,24.33,22.72,19.389999999999997,25.810000000000002,22.38,54.5,17.2,19.04,32.01,29.67,32.22,17.61,18.86,53.01,39.03,49.7,21.87,25.130000000000003,21.89,26.849999999999998,35.25,59.17,25.0,35.599999999999994,33.67,24.429999999999996,32.69,20.479999999999997,10.46,32.12,56.239999999999995,26.689999999999998,39.56,29.28,7.09
