time,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,mean,obs
2011_11,231.64000000000004,298.33000000000004,228.18999999999997,207.02,262.28999999999996,219.56,271.38,330.44,337.6,319.62,372.66,320.95000000000005,320.01,218.79,411.70000000000005,282.49,196.76,279.95,249.83999999999997,300.87,406.93,188.3,251.43,294.46,260.13,,,,,,,,,,,,,,,,,,,,,,,,,,,282.45000000000005,266.33
2011_12,276.3,251.70000000000002,286.24,198.60999999999999,242.89999999999998,330.25,213.34,321.54,333.43,314.27,180.87,194.03000000000003,198.92000000000002,278.88,309.19,297.25,306.5,212.76,268.78,281.92,282.8,257.96000000000004,340.88,258.74,366.69,,,,,,,,,,,,,,,,,,,,,,,,,,,272.15999999999997,260.75
2012_1,505.35,260.21000000000004,490.12,390.44,428.87,419.78,383.87,312.96000000000004,442.40999999999997,444.75,563.1,351.12,316.40999999999997,651.34,355.37,400.11000000000007,370.76,448.01,341.98,388.4,366.32000000000005,364.12,578.88,497.69,523.0400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,423.88,323.11
2012_2,611.53,479.07,435.49,655.19,748.15,831.39,591.8800000000001,612.46,351.84999999999997,778.5,805.74,375.2,460.42,656.2,673.05,629.9100000000001,775.23,522.72,958.61,876.24,474.74,844.0999999999999,824.54,500.64,554.3699999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,641.13,638.1800000000001
2012_3,1065.03,861.51,887.87,932.9100000000001,760.96,1001.1800000000001,1114.16,1055.9,669.0699999999999,822.23,926.32,885.4300000000001,1036.38,893.45,974.21,993.72,1049.59,901.53,911.53,1043.3899999999999,715.5400000000001,1008.6600000000001,1123.4099999999999,991.39,649.78,,,,,,,,,,,,,,,,,,,,,,,,,,,931.06,960.5
2012_4,892.6400000000001,917.1600000000001,1120.52,1068.8799999999999,956.88,1261.2199999999998,915.5100000000001,1159.53,1106.19,722.9200000000001,1066.89,904.26,1208.49,408.81,1293.46,837.4200000000001,769.38,1118.01,865.27,1172.05,632.55,1144.75,1009.41,1210.55,763.5500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,981.0199999999999,1058.03
2012_5,995.99,699.1800000000001,589.25,656.6800000000001,701.9,810.0699999999999,1050.97,1223.41,772.25,949.8300000000002,576.1299999999999,1032.03,430.33,793.3700000000001,929.91,670.53,696.48,866.41,811.27,1030.25,1025.21,1386.89,672.34,550.68,887.24,,,,,,,,,,,,,,,,,,,,,,,,,,,832.3899999999999,996.5500000000001
2012_6,443.36999999999995,587.24,887.5400000000001,865.78,923.5300000000001,970.1000000000001,663.36,1108.02,1065.5500000000002,1112.8600000000001,1015.9200000000001,804.3199999999998,922.98,761.12,1307.91,1129.6699999999998,942.8499999999999,778.61,765.0400000000001,689.6700000000001,1200.29,716.91,586.87,813.6300000000001,907.6299999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,878.7900000000001,993.8899999999999
2012_7,1080.45,641.4700000000001,818.73,1074.39,1000.1200000000001,889.51,890.2299999999999,618.13,1069.0800000000002,968.32,557.86,342.3,1384.4799999999998,520.38,850.61,509.39,587.56,698.75,778.5799999999999,1131.0900000000001,708.2599999999999,962.11,918.5799999999999,739.1500000000001,1130.06,,,,,,,,,,,,,,,,,,,,,,,,,,,834.8199999999999,962.51
2012_8,604.9,501.63,1016.0799999999999,838.3799999999999,624.4200000000001,605.96,719.22,596.35,321.09,414.46,642.15,739.7599999999999,599.56,596.96,392.25999999999993,503.75999999999993,593.52,668.5699999999999,300.17,803.4200000000001,465.13,675.1499999999999,908.0,580.7500000000001,774.7400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,619.49,665.54
2012_9,231.69,406.74,174.56,193.91,206.54,425.56,303.59000000000003,315.44999999999993,271.2,224.97000000000003,413.33000000000004,455.09999999999997,232.24999999999997,423.03,312.0,268.38,225.71999999999997,433.03,527.84,276.02,279.14,313.54,481.89000000000004,240.91000000000003,356.24,,,,,,,,,,,,,,,,,,,,,,,,,,,319.71,384.30999999999995
2012_10,145.29000000000002,122.34,187.71,190.17000000000002,153.59,260.82,259.44,224.82,184.84,218.61,395.78999999999996,137.37,192.51999999999998,292.91,316.56,175.11,274.39,165.73,136.95000000000002,165.17,157.32,165.48000000000002,294.11,214.89999999999998,290.14,,,,,,,,,,,,,,,,,,,,,,,,,,,212.83,268.48
2012_11,345.83000000000004,268.0,328.65,307.8,240.51,218.57,422.91999999999996,295.05,236.2,268.99,374.17999999999995,295.7,328.11999999999995,202.23000000000002,265.8,251.56000000000003,284.84,235.07999999999998,171.23,259.51,183.14,284.46,317.88,322.03,322.06,,,,,,,,,,,,,,,,,,,,,,,,,,,281.19000000000005,288.46
2012_12,390.77,414.13,296.77,201.76000000000002,327.25,286.71,276.94999999999993,223.44999999999996,327.06,220.94,195.82,276.77,380.95,224.70999999999998,339.48,225.17,224.66,317.02000000000004,302.0,242.29000000000002,207.16000000000003,285.6,251.51999999999998,235.76,274.8,,,,,,,,,,,,,,,,,,,,,,,,,,,278.01,335.59
2013_1,287.32000000000005,528.21,471.81,307.87,329.28,387.95,278.82,597.52,399.84,637.6,421.52,338.0,325.65000000000003,416.24,265.28999999999996,418.12,374.65999999999997,500.5799999999999,386.7,441.88,373.43,380.84000000000003,418.34000000000003,339.78,315.35,,,,,,,,,,,,,,,,,,,,,,,,,,,397.64,406.69
2013_2,451.31,700.6800000000001,740.0699999999999,736.8,668.12,843.25,659.5799999999999,1073.3400000000001,937.26,496.99,779.72,595.4,797.94,675.04,867.3199999999999,666.62,892.3,677.16,696.02,596.73,969.52,1387.39,684.1500000000001,991.48,866.1500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,777.98,824.69
2013_3,728.3299999999999,1137.76,1042.41,676.41,1103.23,628.88,1097.3100000000002,630.98,1148.29,1091.36,1304.1599999999999,850.98,734.72,622.29,746.02,512.83,955.6400000000001,486.63,593.3299999999999,940.54,1249.95,1088.25,848.8399999999999,1066.29,827.82,,,,,,,,,,,,,,,,,,,,,,,,,,,884.55,895.64
2013_4,768.1199999999999,778.02,1278.27,882.3000000000001,993.3,759.71,922.3799999999999,888.06,1283.7,1135.55,712.41,940.86,785.25,1287.49,1154.06,999.03,1081.09,1160.42,1038.04,1380.84,1319.77,909.14,1282.55,1167.23,1156.9099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.61,985.67
2013_5,791.77,1153.6,652.8299999999999,1229.0800000000002,1003.79,1262.66,1482.7700000000002,909.2099999999999,1272.94,1101.1,1213.4399999999998,961.01,1293.77,848.12,1041.18,1123.4299999999998,809.0899999999999,967.4200000000001,802.25,1260.0,1060.5,844.4,872.91,1020.93,1347.89,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.02,937.89
2013_6,1120.1599999999999,1115.9800000000002,1061.8600000000001,1150.04,831.37,1003.88,699.5300000000001,574.7399999999999,1209.27,1284.58,1110.2,913.07,877.95,801.4,699.11,864.21,1534.4599999999998,856.3100000000002,860.23,1189.7900000000002,790.44,1046.9299999999998,988.0600000000001,719.0500000000001,783.84,,,,,,,,,,,,,,,,,,,,,,,,,,,963.49,889.9000000000001
2013_7,847.76,913.95,1093.02,1003.59,999.1699999999998,738.56,1076.0300000000002,939.1,760.5699999999999,671.93,1066.4099999999999,795.42,956.7199999999999,851.5400000000001,761.55,616.78,1317.5,744.06,812.1199999999999,680.64,930.61,922.45,1488.0699999999997,501.9699999999999,733.01,,,,,,,,,,,,,,,,,,,,,,,,,,,888.98,790.7299999999999
2013_8,525.59,404.56,574.4300000000001,969.88,615.9499999999999,463.83000000000004,262.25,584.35,603.7599999999999,495.15999999999997,673.7600000000001,291.05,460.17,561.2099999999999,453.79,634.21,520.37,683.0500000000001,476.62,415.56,519.15,464.00000000000006,372.1,352.04999999999995,500.15999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,515.07,355.71
2013_9,236.56,246.99,178.52999999999997,260.73,233.33,390.58,209.34,248.47999999999996,156.61,188.9,296.54999999999995,266.81,170.63,190.72,319.52,213.16,243.06,337.03000000000003,250.14,236.77999999999997,226.57,254.11,280.90000000000003,225.62999999999997,287.37,,,,,,,,,,,,,,,,,,,,,,,,,,,245.93,264.34999999999997
2013_10,190.75,292.41,159.77,301.5,315.59000000000003,304.82000000000005,279.17,342.23,268.74,238.32,264.57,154.85,221.20000000000002,254.88,256.81,214.52,350.78,224.96999999999997,405.97,155.70000000000002,282.27000000000004,160.12,224.38,366.42,223.66,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2,162.33
2013_11,356.07,310.21,290.23,174.33999999999997,177.91000000000003,159.34,213.09,240.47,221.62999999999997,286.65,259.68,229.84999999999997,263.52000000000004,243.77999999999997,211.5,200.59,132.76,178.62,240.99,229.69,273.0,324.83,224.55,298.08000000000004,250.02999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,239.62,187.84
2013_12,241.3,401.37000000000006,379.62,300.21,255.89000000000001,264.65,469.64,190.37,416.11,384.72,235.73000000000002,320.85,236.17999999999998,375.66999999999996,224.05,205.05,285.18,263.55,366.45,191.67000000000002,209.9,267.04,379.63,259.99,348.16,,,,,,,,,,,,,,,,,,,,,,,,,,,298.92,176.28
2014_1,417.9,453.05,357.81,380.81,305.36,308.68,534.47,371.03999999999996,533.77,454.53999999999996,314.41,278.23,755.11,410.5,446.26,398.46999999999997,682.4200000000001,380.17,560.51,562.74,326.67,589.5999999999999,346.66,515.11,484.01,,,,,,,,,,,,,,,,,,,,,,,,,,,446.8,241.22000000000003
2014_2,544.1300000000001,920.96,742.4,888.8499999999999,826.5,669.9000000000001,938.8199999999999,530.37,744.65,1034.2,699.3599999999999,396.35,757.55,691.29,494.1,707.49,764.76,522.81,707.25,855.8599999999999,620.75,725.53,822.3299999999999,737.2,914.97,,,,,,,,,,,,,,,,,,,,,,,,,,,730.3499999999999,326.68999999999994
2014_3,558.6,1027.38,616.21,653.21,942.1500000000001,984.55,900.54,1038.08,876.66,837.62,1224.51,466.97,1427.96,548.51,1108.54,973.9100000000001,614.5500000000001,1417.8599999999997,1213.48,784.14,1364.47,1624.27,1081.32,1166.4,1274.5500000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,989.03,557.4100000000001
2014_4,771.75,623.5300000000001,1077.98,813.26,971.27,1447.71,705.97,803.3299999999999,813.98,896.69,1112.34,1180.47,773.32,1042.32,1098.77,888.97,893.73,691.55,979.7699999999999,826.57,1406.0500000000002,740.6,759.72,684.8,1026.8700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,921.3199999999999,643.8600000000001
2014_5,1076.7,901.65,1383.4800000000002,732.5099999999999,1241.07,956.55,413.28999999999996,1132.05,684.8400000000001,789.02,734.8199999999999,1359.6299999999999,846.57,922.55,1033.58,652.4100000000001,959.1499999999999,676.53,700.46,917.56,762.14,560.67,771.75,864.34,1406.43,,,,,,,,,,,,,,,,,,,,,,,,,,,899.26,714.8500000000001
2014_6,919.69,881.3500000000001,601.17,1399.73,606.87,958.1899999999999,885.7299999999999,786.5199999999999,1196.24,554.85,1066.78,1032.19,1067.6999999999998,1240.9800000000002,813.38,1180.3300000000002,680.57,633.23,1259.09,1262.3999999999999,1198.53,872.9000000000001,872.3,1016.8299999999999,1260.53,,,,,,,,,,,,,,,,,,,,,,,,,,,969.9200000000001,703.7000000000002
2014_7,766.71,609.75,1099.31,1343.66,540.6500000000001,523.12,711.25,823.67,749.4,884.7400000000001,1129.8,433.64,603.9800000000001,606.3299999999999,632.5699999999999,1115.99,869.3600000000001,844.78,960.54,1051.8700000000001,794.4700000000001,834.72,938.8300000000002,686.07,863.27,,,,,,,,,,,,,,,,,,,,,,,,,,,816.7799999999999,630.7
2014_8,630.3,810.6600000000001,349.68999999999994,510.87999999999994,586.3999999999999,690.3500000000001,703.3000000000001,638.9899999999999,640.1,586.9499999999999,526.15,556.8800000000001,515.1300000000001,644.3700000000001,769.2700000000001,806.6,559.1800000000001,668.1300000000001,1001.5000000000001,582.85,589.34,686.0999999999999,805.6700000000002,735.48,694.7399999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,651.52,547.34
2014_9,306.14,205.72000000000003,197.59,271.85,316.34000000000003,230.99,224.57,404.79,149.96,315.99,290.84999999999997,417.8,320.68,198.07000000000005,236.66,245.62999999999997,308.65999999999997,317.80999999999995,325.0,256.38000000000005,264.63,242.55,436.26,340.29,412.0799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,289.52,311.02000000000004
2014_10,194.94,275.89,171.44,283.76,205.67000000000002,199.36999999999998,239.99,217.51,131.26,178.84,236.15,103.26000000000002,246.92000000000002,265.51,239.03,236.78,156.02,197.92000000000002,193.9,126.46,180.12,169.88,201.51,168.09,241.89,,,,,,,,,,,,,,,,,,,,,,,,,,,202.54,215.26000000000005
2014_11,235.92,155.74,280.63,254.26,243.08999999999997,320.63,194.67000000000002,371.87,282.33,238.01999999999998,344.69999999999993,284.3,295.49,207.74,190.21,293.48,245.88,204.73000000000002,271.37,258.13,251.19,260.8,228.98000000000002,218.39999999999998,175.51999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,252.28999999999996,165.97
2014_12,228.31,200.16,273.49,254.37,302.63000000000005,369.78999999999996,285.65,290.24,334.65999999999997,297.06,232.82999999999998,318.67999999999995,428.79999999999995,375.99,344.61,253.36,290.64,266.12,255.66,206.26999999999998,299.89,361.94999999999993,215.39,144.22,311.15,,,,,,,,,,,,,,,,,,,,,,,,,,,285.67,167.56
2015_1,563.59,630.31,312.09,417.72,444.14,351.88,523.76,329.81999999999994,434.22,324.84000000000003,401.08,442.57,658.2,462.52000000000004,465.01,287.28,463.16999999999996,524.85,379.84000000000003,477.4,382.16999999999996,361.51,376.62,386.55,313.75,,,,,,,,,,,,,,,,,,,,,,,,,,,428.56,245.67
2015_2,869.04,529.38,611.89,597.83,822.05,696.1700000000001,683.4200000000001,742.73,1039.84,1004.97,697.24,633.28,835.1,838.73,1162.16,683.6700000000001,618.27,761.4200000000001,1053.55,582.4000000000001,547.77,712.77,661.04,694.54,468.07000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,741.9000000000001,394.36
2015_3,474.38,663.8,818.9,745.6800000000001,548.93,616.9599999999999,817.9200000000001,1127.8600000000001,1353.96,797.88,911.55,635.69,1203.68,992.52,762.6700000000001,1324.88,865.04,1110.48,875.78,565.0,1067.31,893.6600000000001,698.4299999999998,1086.0300000000002,745.6600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,868.1700000000001,483.73
2015_4,1167.56,675.94,1269.5,1281.57,1055.68,1165.03,1250.41,1739.05,984.72,1219.89,1429.76,1160.1100000000001,909.73,828.74,641.91,764.19,974.4299999999998,908.33,1073.41,1655.7199999999998,1678.67,989.54,1041.76,873.15,1379.9599999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,1124.74,487.42
2015_5,1181.36,783.7099999999999,678.6700000000001,848.97,1189.9299999999998,752.4499999999999,1130.75,1012.2100000000002,1623.2499999999998,976.9,1379.3899999999999,1235.55,924.31,831.85,1513.97,815.45,841.7299999999998,1094.11,884.78,861.41,1400.97,1071.38,1154.7600000000002,1169.2700000000002,910.6700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.7400000000002,473.13
2015_6,1130.92,1108.1000000000001,1075.52,1109.0700000000002,811.82,680.3800000000001,1207.53,1205.49,1186.94,1153.0,668.0799999999999,1263.08,902.7,1311.33,1097.59,840.2099999999999,915.56,708.3299999999999,1115.68,781.8799999999999,1427.71,1209.6000000000001,908.6599999999999,1041.73,1445.95,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.27,561.1400000000001
2015_7,732.25,559.2999999999998,810.6099999999999,625.8399999999999,544.66,1012.5399999999998,720.6300000000001,855.1,1133.5500000000002,541.13,418.42999999999995,1351.35,862.33,814.4,451.06,1148.9199999999998,818.9499999999999,797.8600000000001,1050.63,658.61,779.3900000000001,517.15,790.0699999999999,796.07,570.17,,,,,,,,,,,,,,,,,,,,,,,,,,,774.43,495.86
2015_8,753.0499999999998,448.89,377.14,413.35,961.9600000000002,567.36,846.99,774.5899999999999,576.4300000000001,548.4599999999999,448.22999999999996,559.53,320.53999999999996,426.95000000000005,552.91,690.24,691.96,504.23999999999995,324.30999999999995,703.81,480.3999999999999,619.68,454.25000000000006,462.67999999999995,679.69,,,,,,,,,,,,,,,,,,,,,,,,,,,567.56,336.09000000000003
2015_9,411.7,426.17,296.24,340.06,426.14,428.17999999999995,258.51,306.47,311.84,344.29,386.42,351.83,577.7199999999999,255.15000000000003,278.49,397.6,351.99,292.46999999999997,540.65,266.45,285.44,259.62,403.84000000000003,206.27,248.60999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,346.11999999999995,278.13
2015_10,227.26,318.25,258.08,216.57,241.92000000000002,203.78,277.71,296.42,294.57,194.68,266.45,217.64,269.89,192.07,332.9599999999999,345.35,233.22000000000003,328.11,339.34,321.47,228.86,289.89,248.34,281.86,224.34,,,,,,,,,,,,,,,,,,,,,,,,,,,265.95000000000005,275.33000000000004
2015_11,330.96000000000004,335.13,407.2300000000001,371.46000000000004,285.33000000000004,240.03999999999996,369.53,225.32999999999998,327.75,362.8,467.26,374.12,276.34,321.31,197.32,356.93,344.62,347.34999999999997,332.81000000000006,316.9,272.16999999999996,309.55,443.78000000000003,400.93000000000006,315.46000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,333.28999999999996,315.28000000000003
2015_12,313.94999999999993,144.17000000000002,379.58000000000004,399.8,306.9,410.89,226.61,297.58000000000004,267.59999999999997,258.0,276.79,333.78,211.85000000000002,393.3,348.81,427.85,296.62,318.70000000000005,240.39,365.4,381.94,294.58000000000004,288.03,307.86,361.63,,,,,,,,,,,,,,,,,,,,,,,,,,,314.13,272.52
2016_1,357.9,356.1,319.77,411.0899999999999,396.47,416.76,366.74,456.11,408.58000000000004,357.19,354.57,426.34000000000003,287.13,343.96000000000004,330.73,538.59,339.83,195.81,477.41999999999996,567.91,265.7,433.68,341.13000000000005,433.88,407.83000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,383.69,294.05
2016_2,442.27,609.56,499.08,725.14,842.8700000000001,876.3499999999999,1031.46,654.29,644.29,810.11,631.09,652.4100000000001,1133.12,626.84,758.61,390.78999999999996,770.12,705.95,745.9,902.8299999999999,1090.23,566.24,812.53,525.9,792.21,,,,,,,,,,,,,,,,,,,,,,,,,,,729.6,707.99
2016_3,796.7700000000001,1227.9299999999998,1276.14,1393.48,693.25,770.4300000000001,1044.69,940.85,942.1800000000001,879.4,1041.17,1204.49,936.36,1185.96,1191.87,1219.2,1162.95,1286.97,1172.78,741.02,979.86,1095.36,835.1300000000001,1499.23,580.4,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.95,763.77
2016_4,1041.4299999999998,1216.4599999999998,1100.83,945.01,1245.48,1019.23,894.3699999999999,1122.36,696.16,1030.5700000000002,1105.37,725.42,1539.68,1076.59,1389.52,2040.25,779.8000000000001,1041.5,1267.25,979.0999999999999,814.07,657.8799999999999,1302.3,973.0400000000001,1072.75,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.04,806.37
2016_5,1098.2,1219.18,711.15,1767.52,910.12,1064.71,1131.96,1142.22,1071.88,1162.93,1120.25,981.78,1152.09,1604.5400000000002,812.9599999999999,754.23,567.2299999999999,944.4399999999999,865.23,742.8700000000001,1227.44,963.04,896.58,1159.8899999999999,1111.33,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.39,800.79
2016_6,1085.1499999999999,1419.52,1230.65,1262.9299999999998,989.1200000000002,861.23,1173.8700000000001,902.97,696.3600000000001,1033.6299999999999,826.43,508.01,952.03,1235.8,1291.82,863.98,555.9399999999999,762.7800000000001,992.5899999999999,1455.31,1324.22,830.0700000000002,808.8000000000001,1138.13,587.1300000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,991.5500000000001,745.71
2016_7,1546.21,1082.1399999999999,1167.15,1053.85,1134.04,1244.2000000000003,790.9999999999999,871.58,920.86,678.77,637.2200000000001,670.8499999999999,1304.1499999999999,914.76,1016.85,768.84,719.6800000000001,839.9300000000001,1097.23,698.39,1571.59,1172.75,964.03,801.9100000000001,1205.03,,,,,,,,,,,,,,,,,,,,,,,,,,,994.93,753.12
2016_8,538.9000000000001,519.8199999999999,306.29999999999995,541.0799999999999,728.47,548.4099999999999,572.51,778.2700000000001,548.9,353.26,542.62,439.36,674.6100000000001,531.4499999999999,433.27,582.8299999999999,285.89000000000004,730.78,696.1999999999999,733.7099999999999,583.5999999999999,529.39,194.91000000000003,436.88,610.23,,,,,,,,,,,,,,,,,,,,,,,,,,,537.6400000000001,350.97
2016_9,185.59999999999997,203.20999999999998,331.26,218.79000000000005,335.58000000000004,227.07,297.71,314.84000000000003,209.87,353.65000000000003,215.47999999999996,207.86,370.91999999999996,268.3,221.78000000000003,460.9,256.78999999999996,274.91,293.87,440.42999999999995,377.55999999999995,402.41,224.61,355.44,461.35999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,300.4,269.40999999999997
2016_10,378.6400000000001,309.32,321.90000000000003,302.75,173.26999999999998,156.85000000000002,279.03,189.65999999999997,251.03000000000003,191.48000000000002,306.21,231.84,185.73,268.6,245.71999999999997,285.06,240.46,240.69,288.12,127.72,166.25,243.96,234.64,213.32,258.99,,,,,,,,,,,,,,,,,,,,,,,,,,,243.69000000000003,220.44
2016_11,274.66999999999996,211.2,143.25,178.64,226.14,290.95,220.35,187.12,250.68,186.08999999999997,190.56,183.76,221.75,227.16,266.48,243.59000000000003,243.06,290.76,209.01,166.67000000000002,245.7,189.54000000000002,391.05999999999995,200.51,144.20000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,223.29000000000002,195.83999999999997
2016_12,262.03999999999996,277.64000000000004,320.6,380.7,185.27,309.05,240.55,220.46999999999997,381.82000000000005,256.03,332.13,306.41999999999996,249.75000000000003,345.72,435.64,201.6,215.97,291.15999999999997,332.32,250.45,306.73,248.6,391.12,287.73,301.53999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,293.27,202.01
2017_1,299.07,632.47,405.73,439.19000000000005,242.66,401.77,516.28,326.28000000000003,330.12,402.09000000000003,625.58,355.82,556.51,387.45000000000005,407.84000000000003,447.4,483.93,313.97,319.57,304.39,404.13,276.15000000000003,240.29999999999998,490.12,391.19,541.05,256.58,330.96,402.31,407.23999999999995,454.61999999999995,703.29,461.94,293.14,240.42,480.97,347.62,471.24,338.99,334.21999999999997,343.58,434.91999999999996,452.61,486.47999999999996,254.54999999999998,481.67,318.74,315.53000000000003,360.62999999999994,420.37,391.42,398.58000000000004,228.57999999999998
2017_2,716.66,407.55,604.29,505.7,850.75,551.98,855.89,630.21,632.11,703.77,773.97,497.92,846.3800000000001,482.08000000000004,432.91999999999996,976.43,993.5,833.85,827.29,685.5,615.65,1161.51,585.39,577.3599999999999,452.84000000000003,526.38,455.97,564.9000000000001,609.27,550.71,671.26,576.4100000000001,889.73,672.8999999999999,446.57,1100.92,606.3,703.89,871.29,721.1700000000001,764.72,705.48,739.3600000000001,1093.5500000000002,661.83,964.2600000000001,578.63,887.31,715.82,973.5699999999999,675.61,704.46,659.02
