time,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,mean,obs
2017_5,527.55,629.81,416.87,559.78,413.49,980.14,802.19,486.12,399.93,421.09,433.35,372.96000000000004,508.18,329.28,479.61,538.6800000000001,432.09,700.3,429.65999999999997,483.92,420.13,261.39,561.8299999999999,306.83000000000004,489.83000000000004,565.3299999999999,636.53,800.37,226.48999999999998,720.97,490.1,413.95,576.08,491.28999999999996,475.6,589.9100000000001,460.97,234.91000000000003,646.81,503.85999999999996,667.1700000000001,524.0999999999999,714.5,498.86,387.9,493.25,717.75,532.71,660.9200000000001,591.58,508.22,519.89,548.34
2017_6,469.63000000000005,647.69,873.94,653.98,1169.32,742.75,1054.27,950.3699999999999,962.52,705.6800000000001,707.43,572.98,338.62,769.99,554.21,458.91,653.5799999999999,730.54,546.4200000000001,615.63,717.03,631.12,872.6799999999998,827.6899999999998,857.88,585.37,655.35,829.89,1100.3000000000002,909.71,1021.04,526.26,1024.3500000000001,560.55,569.26,807.38,790.4100000000001,842.1099999999999,893.28,783.23,746.3199999999999,872.95,622.94,1249.75,597.5799999999999,985.5,462.95000000000005,878.5899999999999,371.93,403.78,596.37,740.62,773.03
2017_7,1254.8600000000001,1282.1299999999999,954.8900000000001,1060.41,800.2500000000001,917.2900000000001,735.96,1167.83,803.3699999999999,1384.15,984.9699999999999,773.5100000000001,1225.73,726.89,794.98,982.5699999999999,529.5899999999999,1095.8400000000001,773.88,574.36,963.8299999999999,932.8199999999999,860.1400000000001,1026.05,697.01,831.44,1464.03,689.76,679.86,826.75,924.63,492.68,1188.45,573.96,1574.9599999999998,902.59,752.0,903.16,797.3499999999999,891.55,950.42,682.38,828.33,813.6700000000001,900.1,804.89,723.1500000000001,963.36,584.63,1239.18,756.1000000000001,902.81,730.1700000000001
2017_8,635.34,513.31,665.3599999999999,527.97,585.22,710.5699999999999,446.19999999999993,762.01,230.14,547.08,616.53,464.57000000000005,664.04,501.76000000000005,356.52,698.48,548.3,810.47,447.31999999999994,910.92,567.5300000000001,550.26,621.21,328.42999999999995,575.77,552.12,928.9699999999999,333.26000000000005,647.2199999999999,624.68,776.6800000000001,663.8599999999999,179.09,609.9399999999999,536.49,585.35,310.96,497.51,980.1200000000001,584.46,498.9,435.53,297.49,488.96000000000004,323.05,580.5400000000001,499.50000000000006,359.98,555.26,757.0500000000001,621.49,559.09,316.15
2017_9,187.20999999999998,204.89999999999998,252.20000000000002,128.29,129.79000000000002,174.10999999999999,84.84,296.18,201.19,156.34,270.08,171.26,79.38,186.39,218.84,106.38000000000001,218.82999999999998,276.34,160.08999999999997,323.84000000000003,209.28000000000003,63.44,290.31,138.3,177.97,236.31,189.97,167.44000000000003,145.14,220.35999999999999,102.37,188.67000000000002,197.81,239.01000000000002,378.99,138.1,156.44,119.46,119.43,233.43,98.36,158.95000000000002,130.2,107.40000000000002,208.09,233.31,120.69,226.67999999999998,383.18,116.3,199.04999999999998,186.70000000000002,96.5
2017_10,175.8,98.66999999999999,90.65,107.8,165.63000000000002,103.16,101.84,128.09,137.72,179.52,128.73,100.23000000000002,129.29,124.79,153.94,133.57,110.78,139.86,219.38,77.4,39.269999999999996,136.98000000000002,175.70999999999998,97.69,67.32,136.03,59.22,146.12,80.75999999999999,102.5,119.26,153.89000000000001,115.98,130.65,87.02,129.07,110.82,143.79999999999998,116.48,122.29,153.55,93.96000000000001,109.14000000000001,161.81,108.44999999999999,96.5,125.16,93.46000000000001,180.81,126.55,129.13,122.66,74.71000000000001
2017_11,110.25,71.80000000000001,76.99000000000001,64.74,36.1,74.43,75.09,64.61000000000001,55.28,97.51,80.36,51.4,138.65,59.769999999999996,78.89,87.03999999999999,55.79,129.17,123.91,54.18,70.75,85.03,45.89,44.09,109.17000000000002,63.83,99.24,44.58,83.45,89.91,83.94,54.17,86.48,64.74,53.38,85.88,73.81,32.7,43.31999999999999,72.43,93.78,58.730000000000004,48.53,46.029999999999994,100.13999999999999,68.1,50.39,66.95,116.95,87.36,43.1,73.6,52.1
2017_12,43.17,37.72,64.83000000000001,33.12,42.94,28.86,41.68,60.14,27.18,66.52000000000001,89.1,84.64999999999999,56.56,107.41,49.82,83.0,57.089999999999996,58.44,43.730000000000004,50.66,79.78,33.89,78.08000000000001,87.47,67.64,80.65,56.779999999999994,60.22,47.62,36.63,65.06,82.78,38.92,70.61,41.95,59.96,43.17,46.269999999999996,45.19,46.2,102.74000000000001,118.9,72.68,76.97,110.34,75.17,61.5,49.72,44.63,92.23,35.93000000000001,61.53,51.75
2018_1,100.21000000000001,147.12,53.22,71.38,110.78,62.55,146.3,58.18,59.78,90.39,67.91999999999999,101.91999999999999,76.63,73.28999999999999,101.2,110.05000000000001,81.78,68.89,147.76,61.14,165.52,272.84,107.00999999999999,72.8,111.49000000000001,98.75,87.50999999999999,51.919999999999995,124.80000000000001,85.93,96.03999999999999,111.25,75.08,163.81,121.72999999999999,78.22,55.64,87.25999999999999,59.81,48.49,111.63999999999999,109.03,111.93,110.6,88.21000000000001,90.27000000000001,122.10999999999999,89.05,108.28999999999999,65.51,74.75,97.00999999999999,105.30000000000001
2018_2,151.31,101.49000000000001,130.32,140.9,120.70000000000002,136.07,166.45999999999998,107.12,201.92,127.83,144.68,142.07999999999998,159.11,156.46,140.18,132.14999999999998,110.9,184.61,194.46,133.1,173.76,182.47,137.8,65.62,142.24,119.27,157.81,119.98000000000002,138.27,121.58,84.34,170.82999999999998,163.62,104.68,148.01,119.35,137.66,120.78999999999999,116.54,206.42000000000002,145.12,162.73999999999998,198.56,146.28,119.74,211.44,197.41,109.94,200.12,147.15999999999997,136.89,144.89,230.2
2018_3,210.01999999999998,234.45,273.47,246.48000000000002,195.20000000000002,202.65999999999997,256.52,320.58000000000004,298.38,208.15,216.27999999999997,171.89,178.06,245.85,214.76000000000002,309.46000000000004,178.94,199.79,255.04999999999998,210.94,236.53,326.28,173.31,289.65,302.35,312.24,172.86,180.34,153.75,241.65,169.57,285.13,222.64000000000001,258.24,244.92000000000002,189.24,295.27,258.94,213.43,217.38,198.23000000000002,299.53,165.01,209.14,301.14,173.8,327.97,202.84,257.28,274.65,211.0,235.12,389.8
2018_4,221.45999999999998,269.98,272.69,268.87,281.72,499.6,258.12,473.90999999999997,325.84000000000003,377.08000000000004,123.25,411.03,171.86,224.85999999999999,465.15,460.28000000000003,203.79000000000002,333.63,394.05,316.69,256.96000000000004,311.55,522.06,400.69,262.28000000000003,393.14,537.55,578.85,356.72,440.84,223.53,355.25,195.35000000000002,357.01,233.41,298.04,296.17,322.48,286.3,641.28,254.8,378.23,312.76,351.75,218.53,413.38,523.4,293.5,235.12,318.41999999999996,345.15999999999997,338.63,410.91
2018_5,533.8399999999999,381.78,494.23,642.8,1000.6700000000001,278.07,231.23,234.0,779.94,611.1700000000001,442.90999999999997,268.16,864.0500000000001,565.62,581.2,514.97,752.3100000000001,318.97,508.31999999999994,495.69000000000005,727.32,539.14,678.9,891.1800000000001,257.38,573.81,684.86,283.47,779.01,1041.81,538.22,580.9100000000001,283.61,425.90999999999997,868.6500000000001,321.21000000000004,812.3399999999999,560.4,498.9,534.4,565.6800000000001,796.03,778.73,676.56,353.91,229.65,294.99,441.9200000000001,432.17999999999995,639.95,497.81,550.79,487.63
2018_6,672.1899999999999,566.35,924.19,467.87999999999994,811.78,674.37,548.1600000000001,803.12,704.3199999999999,973.48,381.69,444.52,341.29999999999995,701.01,805.5799999999999,732.78,698.63,843.37,727.78,631.74,317.99,387.99,803.15,640.61,601.6500000000001,606.41,384.16999999999996,240.17,875.1600000000001,569.98,455.30999999999995,713.3100000000001,742.0699999999999,644.48,646.87,683.56,444.91999999999996,488.94000000000005,496.20000000000005,539.5699999999999,436.16999999999996,572.94,551.79,368.71,599.11,580.1800000000001,581.55,1006.99,681.52,444.14,765.48,614.2099999999999,623.1700000000001
2018_7,732.59,626.64,594.02,765.8299999999999,749.8700000000001,558.61,628.75,392.83000000000004,633.22,670.38,1258.92,1320.02,627.66,952.99,733.44,598.9399999999999,1326.51,767.78,523.78,323.68,514.64,916.13,650.78,944.8199999999999,387.31,699.13,654.65,367.40999999999997,676.53,485.84000000000003,572.6500000000001,1051.95,1025.45,597.14,707.56,406.79999999999995,381.69,614.84,551.59,593.74,656.37,692.1899999999999,549.24,464.27,737.74,309.02,562.18,812.9499999999999,539.46,573.8399999999999,634.63,669.0500000000001,708.34
2018_8,281.6,429.68000000000006,330.64000000000004,185.21,438.41999999999996,580.0300000000001,659.5400000000001,252.42,474.23999999999995,327.9,180.92000000000002,736.9800000000001,268.34999999999997,209.06,400.50000000000006,212.75,219.02,226.81999999999996,608.12,635.96,464.40999999999997,604.39,476.68,291.53,396.75,691.27,243.07999999999998,324.5,324.31999999999994,316.21,255.86999999999998,613.23,241.99,358.79999999999995,337.37,681.73,284.38,763.53,292.78000000000003,604.4399999999999,438.39,391.22,237.71999999999997,478.1,492.33,333.49,595.54,549.1199999999999,180.81,287.97,668.3700000000001,409.4,617.1700000000001
2018_9,186.28999999999996,273.85,427.33000000000004,153.51,444.5,187.07999999999998,334.11999999999995,409.18,261.59000000000003,214.48,234.78,292.59000000000003,325.78000000000003,229.53,211.35,191.93,253.6,302.07,469.49,393.78000000000003,268.13,230.47,138.47,198.85,319.77,199.42,356.71999999999997,319.1,281.21999999999997,210.45,194.55,366.28,235.4,236.74,285.2,428.49,195.47000000000003,305.34000000000003,362.76,404.30999999999995,328.93999999999994,233.60000000000002,252.65,432.16,147.75,436.84,214.31,228.68,173.72,248.42,220.85,279.42,351.44
2018_10,142.60999999999999,75.77,160.98000000000002,145.46,87.20000000000002,107.53,192.20999999999998,181.17000000000002,122.55000000000001,105.83,166.26,93.32,143.89000000000001,179.16,171.84,177.04000000000002,75.95,60.19,140.94,127.46,254.32999999999998,105.77000000000001,172.22,187.46999999999997,202.99,131.1,146.26,68.69,134.29,86.5,86.03,200.5,96.19,121.91,190.35,156.21,75.16,132.29,69.11,153.89000000000001,100.44999999999999,107.77000000000001,304.64000000000004,238.46,113.59,146.29,73.56,159.46,95.6,191.48999999999998,124.83,138.95,206.64000000000001
2018_11,77.58,44.14,67.85999999999999,49.769999999999996,50.17,42.24,119.26999999999998,87.69,100.03,110.64,91.75000000000001,99.28,54.94,42.88,78.07,80.07000000000001,102.61000000000001,77.01,81.48,39.54,89.19,125.56,57.08,89.22999999999999,93.21,91.68,60.14,88.0,89.56,90.94,91.92,49.330000000000005,107.96000000000001,98.88,68.07,92.68,66.84,90.29,93.27,85.44,63.36999999999999,38.91,76.62,59.08,52.080000000000005,65.4,37.14,35.21,62.43000000000001,69.09,41.76,74.83,88.74999999999999
2018_12,104.33,84.16,70.96000000000001,65.36000000000001,43.92,36.59,92.13000000000001,54.03,63.71,78.05999999999999,79.28999999999999,100.08000000000001,76.66,72.96000000000001,69.16,46.2,107.41,35.59,49.56999999999999,72.26,76.87,48.54,43.7,49.82000000000001,68.6,96.25999999999999,51.13,131.45,67.84,69.88,78.99,60.940000000000005,33.22,65.66999999999999,118.76,103.63999999999999,82.73,122.02,117.86000000000001,116.68,49.34,76.27000000000001,65.91,70.00999999999999,120.17,125.75,74.75,96.42,97.47,72.44,68.0,76.93,62.519999999999996
2019_1,93.22,86.33,122.38,89.15,88.95,140.96,71.28,107.57,125.83,78.4,105.62,82.98,63.89,179.93,124.16,121.38000000000001,172.98,83.76,127.78999999999999,166.06,94.73,120.31,158.91000000000003,116.60000000000001,182.64,102.56,167.95999999999998,90.59,109.38000000000001,155.1,88.94999999999999,74.61,123.09,106.76,171.95,65.7,67.78,144.86,60.71,90.53999999999999,133.06,73.98,84.36,94.0,106.12,147.63,67.3,148.35,129.91,112.62,134.21,112.89,77.68
2019_2,119.15,205.12,159.06,172.37,204.77,169.51,190.51,170.84,259.92,181.85999999999999,199.52,224.9,188.21000000000004,182.36,247.96,319.95,298.97,194.81,242.01,181.03,228.31,144.64,189.73,171.87,174.01999999999998,275.13,158.8,168.57999999999998,222.94,199.54000000000002,211.41,125.31,319.81,242.50000000000003,197.54,184.86,95.44999999999999,161.05,143.83999999999997,121.33,226.26999999999998,240.96,234.57,148.07,206.48000000000002,169.06,173.81,176.06,274.69,172.86,202.69,197.57999999999998,137.38
2019_3,253.75,244.14000000000001,363.17,275.14,222.63,123.81,132.11,232.60000000000002,282.16999999999996,179.32,175.21,269.4,202.0,257.65,213.9,200.93,234.99,285.40999999999997,226.04,196.37,149.14999999999998,173.79,227.45,209.5,207.66,486.29,224.6,139.37,188.94,174.14,335.15,233.13,187.71,339.44,221.86,212.26999999999998,145.68,217.44,238.17000000000002,218.91,213.12,135.1,272.27,233.17000000000002,109.61999999999999,335.97,169.05,137.98,229.25,350.87,300.15999999999997,227.20999999999998,128.7
2019_4,343.43,212.61,246.05,335.09999999999997,571.55,266.06,475.77,228.69,328.49,448.5,212.62,360.98,168.04000000000002,293.57,267.94,188.92000000000002,258.40999999999997,288.37,180.57999999999998,299.52,165.85000000000002,243.66000000000003,319.59999999999997,266.32,279.16999999999996,138.14999999999998,242.63,305.46,171.15,275.25,256.98,289.49,429.59,312.56000000000006,141.27,342.46000000000004,340.09,377.65,207.5,179.45999999999998,186.38,169.24,365.68,278.95,192.98,286.97,390.47,249.89,379.58000000000004,223.89,238.76,278.87,169.72
2019_5,499.65999999999997,584.25,349.65,560.23,490.46000000000004,391.29,903.55,553.31,559.0699999999999,476.65,589.25,282.68,404.73,385.39,489.03,633.24,1078.79,372.88,477.7,319.26,771.33,405.94,283.79,753.88,705.77,900.74,650.35,551.36,502.35,317.35,689.62,362.08000000000004,435.37,548.51,517.98,530.35,463.07000000000005,670.6500000000001,495.77000000000004,338.27,402.79,776.75,322.43,563.06,611.9200000000001,576.49,464.3,442.96999999999997,1044.62,262.74,239.21999999999997,529.48,279.28000000000003
2019_6,537.1,901.44,989.3,503.63,870.63,938.91,461.82,987.11,486.89,857.32,1102.98,964.8899999999999,297.56,809.57,541.0,974.86,542.1500000000001,618.27,531.75,472.86000000000007,774.08,1169.2,827.31,718.0,1014.1799999999998,748.49,951.35,769.51,968.47,506.09000000000003,1227.12,843.1700000000001,617.0,876.23,619.8900000000001,758.76,822.65,719.4200000000001,1143.27,656.96,574.3000000000001,712.45,598.3199999999999,473.67999999999995,821.77,542.78,979.8,649.41,439.67,646.9699999999999,887.34,753.87,380.64
2019_7,663.5899999999999,1006.24,293.36,631.6999999999999,919.9300000000001,564.18,726.54,472.51,906.4100000000001,403.52,806.97,592.65,329.02000000000004,513.87,981.52,544.5999999999999,1182.0300000000002,466.54999999999995,781.6099999999999,473.34000000000003,757.06,903.64,771.28,343.48,510.67,663.62,393.45,418.79,822.9599999999999,601.08,607.01,860.3599999999999,953.0799999999999,463.97,501.96999999999997,350.69,775.29,562.73,758.5,765.39,884.88,330.75,965.9000000000001,312.59000000000003,862.5099999999999,535.1700000000001,723.57,435.69,628.61,683.6,573.12,646.7,470.72
2019_8,437.88,256.36,393.25999999999993,219.21999999999997,506.58,193.94,362.58,278.51,721.43,752.0799999999999,558.81,654.74,352.03,606.65,761.53,278.5,555.0400000000001,363.73,579.2900000000001,457.19,555.94,504.11,224.36,364.02,448.28999999999996,647.4100000000001,489.42,555.19,348.58,537.12,484.42999999999995,286.24,266.72,342.82,523.41,301.88,807.6199999999999,651.24,576.0,636.53,543.07,845.1,267.75,397.96000000000004,289.11,395.75,590.04,765.97,657.24,252.40000000000003,317.1,473.79,385.65
2019_9,373.49,467.11,316.89000000000004,386.65999999999997,539.48,423.30999999999995,521.4,191.79,325.84,267.55,264.43,360.2,369.15,486.80000000000007,286.62,252.89,457.8,465.53000000000003,347.94,483.18000000000006,398.15,292.18,242.44000000000003,246.38000000000002,211.72000000000003,497.28,295.55999999999995,441.96,350.07000000000005,415.01,315.82000000000005,202.24,270.7,239.31,303.06,242.5,400.39,246.91,350.27,213.15,392.1,262.34999999999997,268.81,282.14,317.02,326.59000000000003,438.82,305.29999999999995,403.28999999999996,241.96999999999997,331.34000000000003,339.85,330.71
2019_10,172.01,251.60999999999996,198.59,283.25,216.13,233.45,169.63,272.89,220.67000000000002,192.95,226.66,177.42999999999998,176.69,231.05999999999997,202.93,226.37,240.17,386.04,187.56,283.61,234.51000000000002,220.66,166.3,177.82000000000002,266.89,157.43,163.60999999999999,224.06000000000003,200.37,227.26,221.28,271.28,183.07,237.19,248.0,186.72000000000003,276.51000000000005,250.73999999999998,216.08999999999997,192.4,289.29,161.1,195.46,173.32999999999998,186.33999999999997,183.16,231.73999999999998,196.68,207.85,247.06,278.10999999999996,220.06,166.45
2019_11,71.56,48.58,71.46,70.06,58.489999999999995,114.99000000000001,75.7,67.14999999999999,77.53999999999999,81.15,51.27,72.13,70.32,38.709999999999994,47.26,91.28999999999999,110.25999999999999,83.16999999999999,98.50999999999999,116.75,85.82000000000001,110.07000000000001,55.2,97.02000000000001,101.54,69.06,89.47000000000001,63.93000000000001,64.69,101.23,86.27,52.86,72.55999999999999,80.41,87.26,112.16,92.02,134.16,109.38,91.17999999999999,76.19,157.5,96.47,43.19,71.42999999999999,117.9,91.8,88.6,53.07,79.12,41.379999999999995,82.09,153.1
2019_12,73.13,86.26,101.05000000000001,62.980000000000004,77.19999999999999,103.94,95.47,63.81999999999999,115.24,70.71000000000001,40.64,86.97,77.1,82.93,62.82000000000001,118.17,91.33000000000001,74.78,25.68,95.78,56.38,121.99,77.12,98.16,51.41,130.78,98.52,63.29,46.8,49.91,117.44,56.74000000000001,71.78,34.17,106.87,75.25,72.41,71.19,92.42999999999999,135.45,155.0,62.17,102.83000000000001,43.54,98.39,66.28,111.14,86.25,48.11,37.67,70.08,80.67,142.7
2020_1,148.37,152.72,95.69000000000001,160.70999999999998,216.07,82.89,155.47,175.61,84.44,166.34000000000003,154.51999999999998,109.48,147.09,96.49999999999999,132.25,95.61,116.4,213.43,193.18,94.12,147.8,141.1,150.85999999999999,241.9,81.1,207.43,242.87,92.6,113.96000000000001,144.51999999999998,145.99,189.77,113.63,89.69,89.73,158.07,123.28,197.74,125.26,173.37,119.45000000000002,147.16,283.83,134.91,188.07,182.28,161.17000000000002,94.37,160.78,119.76999999999998,174.23,147.6,152.71
2020_2,160.36,156.53,139.53,257.65,149.7,163.35,182.20999999999998,240.54,146.12,242.43,128.48,169.03,259.39,157.49,174.12,89.1,278.97,236.69,139.39000000000001,193.67000000000002,335.13,220.82,236.98,145.83,173.85,210.2,217.91,137.53,261.47,212.45,214.64,197.95999999999998,160.57,192.56,203.68,198.67000000000002,153.23,173.32999999999998,137.85,180.86,247.85,115.03,243.81,246.13,189.41,79.29,239.36,166.93,236.01999999999998,117.94999999999999,230.41,191.01,109.38999999999999
2020_3,187.85000000000002,268.57,184.76,305.93,256.28999999999996,154.82,213.93,213.44,321.07,188.29,178.40000000000003,352.81,223.34999999999997,163.78,232.44,211.34,330.02,334.80999999999995,319.75,180.97,317.71000000000004,252.81,416.15999999999997,300.52,257.0,161.56,339.41999999999996,278.45,265.96999999999997,220.43,340.15999999999997,190.91,408.7,375.66,173.26000000000002,136.61,237.36,311.47,314.05999999999995,255.0,301.1,292.40999999999997,175.17000000000002,168.7,199.06,224.76000000000002,189.54,163.88,297.02,266.90999999999997,223.25,252.57,163.82
2020_4,206.46,182.70999999999998,251.76999999999998,287.78999999999996,162.76,400.92,254.23,255.26000000000002,339.73,240.84000000000003,281.53999999999996,318.19,202.17,207.57,197.39,291.08000000000004,278.84999999999997,446.97,333.40999999999997,292.24,289.5,223.49,331.62,303.11,411.88,237.10000000000002,371.89,403.93000000000006,196.64000000000001,177.01,250.23000000000002,193.85,400.52,327.82,285.5,286.25,320.39,269.08,208.6,238.95000000000002,307.33,263.9,161.14999999999998,311.52,269.03999999999996,355.16999999999996,301.39,300.38,304.42,163.10999999999999,242.77999999999997,277.28,228.76999999999998
2020_5,331.01,593.37,646.91,542.55,420.27000000000004,212.2,977.28,329.29999999999995,406.45,473.9,502.37,562.88,576.35,585.28,520.64,431.64,735.67,480.02,493.84,395.25,425.77,293.56,216.01,984.8499999999999,347.78999999999996,394.89,592.52,726.8399999999999,768.95,511.91999999999996,496.25,708.23,119.52,746.6500000000001,444.53,666.49,470.99,787.78,357.46000000000004,590.53,569.67,528.62,629.34,536.52,754.72,611.2,639.45,551.23,531.97,550.29,244.38,529.71,478.83
2020_6,508.65000000000003,415.26,764.1500000000001,814.02,457.78000000000003,686.21,767.49,917.56,667.74,366.86,688.5,654.5600000000001,674.04,646.11,871.3299999999999,648.38,572.59,1312.15,1057.52,545.6800000000001,765.4100000000001,795.79,845.52,772.98,1206.95,652.64,886.73,509.73,1305.56,574.1,991.1099999999999,465.25,572.3199999999999,1127.62,839.3800000000001,731.17,1058.31,789.4,957.05,966.6,685.06,846.8899999999999,827.25,939.92,486.91,537.97,703.38,397.36,668.41,711.9300000000001,1116.29,760.24,881.26
2020_7,852.27,627.0799999999999,773.54,787.29,570.78,524.29,561.0500000000001,637.29,655.92,860.6800000000001,528.99,718.79,1115.58,590.9,1038.53,804.48,283.94,577.71,616.0699999999999,901.25,977.25,580.38,748.54,765.34,766.93,868.2900000000001,617.5,676.6899999999999,655.2900000000001,824.9300000000001,589.57,627.67,625.5699999999999,1115.67,591.91,406.27,622.0,742.05,677.95,593.3100000000001,858.2300000000001,1158.04,705.0799999999999,827.9000000000001,673.23,695.33,719.9300000000001,486.91,812.09,737.23,767.7,716.5,1003.41
2020_8,641.84,830.51,447.13,710.58,491.43,817.8000000000001,653.01,781.5200000000001,1025.56,669.48,603.25,501.1,770.4100000000001,923.94,597.7199999999999,661.29,546.4699999999999,745.9699999999999,660.7800000000001,1079.48,533.74,705.0999999999999,455.45,781.5500000000001,720.98,374.41,613.59,683.22,727.28,738.9399999999999,801.02,477.52,579.39,936.9399999999999,636.3100000000001,480.96,650.7099999999999,652.6400000000001,667.13,620.45,773.4399999999999,451.38,748.39,658.4599999999999,843.17,558.5,627.6999999999999,985.49,843.9399999999999,693.3599999999999,772.27,685.35,732.4399999999999
2020_9,286.77,678.4100000000001,344.53,373.73,218.32,285.95,349.8,290.76,365.99999999999994,398.8,289.11,469.37,314.09999999999997,317.67,344.45,327.14000000000004,262.46000000000004,404.78999999999996,346.92,234.68,256.4,356.42,279.76000000000005,339.88,464.73,244.14,537.4,273.59,228.57,447.32000000000005,302.26,312.67,315.73999999999995,315.90999999999997,276.52000000000004,401.96,362.20000000000005,387.46000000000004,394.94,375.85,352.94,483.5,619.38,285.75,433.74,480.14,631.1899999999999,461.44,275.03000000000003,658.43,457.88,370.93000000000006,253.85000000000002
2020_10,87.94,44.67,53.62,98.08,58.89,140.57,74.11,94.78,109.88,52.42999999999999,66.83,90.13,123.33,35.099999999999994,109.78,78.87,66.78,119.87,62.519999999999996,43.34,94.65,57.93000000000001,82.69999999999999,79.88,54.78,103.85,71.65,78.82,65.78999999999999,109.22,61.220000000000006,85.11,154.3,59.85000000000001,71.63,122.52,46.67,79.43,64.88000000000001,59.6,47.11,110.38,60.169999999999995,77.0,56.629999999999995,122.27,48.72,51.61,92.94000000000001,160.3,89.35,81.06,50.03
2020_11,103.78,104.92,106.74,60.080000000000005,41.92,74.32,95.30999999999999,70.33,59.85,76.29,74.61,59.540000000000006,39.989999999999995,73.59,29.289999999999996,65.44999999999999,64.12,65.52,63.84,75.9,54.31,118.9,30.869999999999997,27.699999999999996,82.75,83.51,44.86,43.07,49.87,43.24,42.05,118.63,43.980000000000004,71.6,93.03,73.02000000000001,79.53,36.53,49.129999999999995,87.17,54.7,38.49,71.52,27.32,51.349999999999994,39.23,79.52000000000001,56.629999999999995,65.16,70.19,63.19,64.66,42.85000000000001
2020_12,69.57000000000001,40.5,55.3,59.190000000000005,81.96000000000001,60.129999999999995,46.34,104.1,65.64999999999999,40.64,27.240000000000002,75.24000000000001,70.11,77.5,72.13,33.21,39.99,72.12,64.28,52.8,61.86999999999999,47.69,41.78,65.63,41.14,74.63,44.26,71.86000000000001,93.41,39.53,44.91,101.47999999999999,86.03,86.02000000000001,50.07,56.46,41.57,69.84,73.9,72.98,49.14,72.02,72.85,57.06999999999999,48.79,28.509999999999998,15.05,56.91,90.25,67.17999999999999,64.18,60.66,7.09
